triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Perry Central Junior-Senior High School', 'HAS_WEBSITE', 'None');False;;True;[('Perry Central Junior-Senior High School', 'HAS_WEBSITE', 'official website'), ('Perry Central Junior-Senior High School', 'HAS_WEBSITE', 'http://www.pccs.k12.in.us/high-school.html'), ('Perry Central Junior-Senior High School', 'HAS_WEBSITE', 'official website'), ('Perry Central Junior-Senior High School', 'HAS_WEBSITE', 'http://www.pccs.k12.in.us/high-school.html')]
('Marconi Transistorized Automatic Computer', 'DEVELOPED_BY', 'Marconi Company');False;;False;
('Marconi Transistorized Automatic Computer', 'MADE_OF', 'Germanium Transistor');False;;False;
('National Museum of Computing', 'LOCATED_IN', 'Bletchley Park');False;;False;
('National Museum of Computing', 'LOCATED_IN', 'University of York');False;;False;
('University of Manchester', 'LOCATED_IN', 'Manchester John Rylands Library');True;[('University of Manchester', 'LOCATED_IN', 'Manchester')];True;[('University of Manchester', 'LOCATED_IN', 'Manchester'), ('University of Manchester', 'location', 'Manchester')]
('Frederick Clifford Dixon', 'BORN_ON', '05/12/1902');True;[('Frederick Clifford Dixon', 'BORN_ON', '05/12/1902')];True;[('Frederick Clifford Dixon', 'BORN_ON', '05/12/1902')]
('Frederick Clifford Dixon', 'DIED_ON', '05/05/1992');True;[('Frederick Clifford Dixon', 'DIED_ON', '05/05/1992')];True;[('Frederick Clifford Dixon', 'DIED_ON', '05/05/1992')]
('Frederick Clifford Dixon', 'HAS_NATIONALITY', 'British');False;;False;
('Anil Kapoor', 'BORN_IN', 'Mumbai');True;[('Anil Kapoor', 'BORN_IN', 'Mumbai')];True;[('Anil Kapoor', 'BORN_IN', 'Mumbai'), ('Anil Kapoor', 'place of birth', 'Mumbai')]
('Anil Kapoor', 'HAS_NATIONALITY', 'Indian');True;[('Anil Kapoor', 'HAS_NATIONALITY', 'Indian')];True;[('Anil Kapoor filmography', 'description', 'Filmography of Indian actor Anil Kapoor'), ('Anil Kapoor', 'HAS_NATIONALITY', 'Indian'), ('Anil Kapoor', 'country of citizenship', 'India')]
('Anil Kapoor', 'HAS_OCCUPATION', 'Actor');True;[('Anil Kapoor', 'HAS_OCCUPATION', 'actor'), ('Anil Kapoor', 'occupation', 'actor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'film actor'), ('Anil Kapoor', 'occupation', 'film actor')];True;[('Anil Kapoor filmography', 'description', 'Filmography of Indian actor Anil Kapoor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'screenwriter'), ('Anil Kapoor', 'occupation', 'screenwriter'), ('Anil Kapoor', 'HAS_OCCUPATION', 'actor'), ('Anil Kapoor', 'occupation', 'actor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'film producer'), ('Anil Kapoor', 'occupation', 'film producer'), ('Anil Kapoor', 'HAS_OCCUPATION', 'film actor'), ('Anil Kapoor', 'occupation', 'film actor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'producer'), ('Anil Kapoor', 'occupation', 'producer'), ('Anil Kapoor', 'WON_AWARD', 'Filmfare Award for Best Actor'), ('Anil Kapoor', 'award received', 'Filmfare Award for Best Actor'), ('Anil Kapoor', 'WON_AWARD', 'National Film Award for Best Actor'), ('Anil Kapoor', 'award received', 'National Film Award for Best Actor')]
('Anil Kapoor', 'HAS_OCCUPATION', 'Producer');True;[('Anil Kapoor', 'HAS_OCCUPATION', 'film producer'), ('Anil Kapoor', 'occupation', 'film producer'), ('Anil Kapoor', 'HAS_OCCUPATION', 'producer'), ('Anil Kapoor', 'occupation', 'producer')];True;[('Anil Kapoor', 'HAS_OCCUPATION', 'screenwriter'), ('Anil Kapoor', 'occupation', 'screenwriter'), ('Anil Kapoor', 'HAS_OCCUPATION', 'actor'), ('Anil Kapoor', 'occupation', 'actor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'film producer'), ('Anil Kapoor', 'occupation', 'film producer'), ('Anil Kapoor', 'HAS_OCCUPATION', 'film actor'), ('Anil Kapoor', 'occupation', 'film actor'), ('Anil Kapoor', 'HAS_OCCUPATION', 'producer'), ('Anil Kapoor', 'occupation', 'producer')]
('Jules Brateau', 'BORN_ON', '02/11/1844');True;[('Jules Paul Brateau', 'BORN_ON', '02/11/1844')];True;[('Jules Paul Brateau', 'BORN_ON', '02/11/1844')]
('Jules Brateau', 'DIED_ON', '23/10/1923');True;[('Jules Paul Brateau', 'DIED_ON', '23/10/1923')];True;[('Jules Paul Brateau', 'DIED_ON', '23/10/1923')]
('Jules Brateau', 'BORN_IN', 'Bourges');True;[('Jules Paul Brateau', 'BORN_IN', 'Bourges')];True;[('Jules Paul Brateau', 'BORN_IN', 'Bourges'), ('Jules Paul Brateau', 'place of birth', 'Bourges')]
('Jules Brateau', 'HAS_NATIONALITY', 'Bourges');False;;True;[('Jules Paul Brateau', 'BORN_IN', 'Bourges'), ('Jules Paul Brateau', 'place of birth', 'Bourges'), ('Jules Paul Brateau', 'HAS_NATIONALITY', 'French')]
"('Jules Brateau', 'AWARDED', ""Légion d'honneur"")";False;;False;
('Photostatins', 'INHIBITS', 'Cancer');False;;False;
('2016 Mid-Season Invitational', 'OCCURS_IN', 'China');False;;True;"[('2016 Mid-Season Invitational', 'LOCATED_IN', ""People's Republic of China""), ('2016 Mid-Season Invitational', 'country', ""People's Republic of China"")]"
('Shanghai', 'LOCATED_IN', 'China');True;"[('Shanghai', 'LOCATED_IN', ""People's Republic of China""), ('Shanghai', 'LOCATED_IN', ""People's Republic of China""), ('Shanghai', 'LOCATED_IN', ""People's Republic of China"")]";True;"[('Shanghai', 'LOCATED_IN', ""People's Republic of China""), ('Shanghai', 'country', ""People's Republic of China""), ('Shanghai', 'LOCATED_IN', 'Asia'), ('Shanghai', 'LOCATED_IN', ""People's Republic of China""), ('Shanghai', 'LOCATED_IN', ""People's Republic of China""), ('Shanghai', 'located in the administrative territorial entity', ""People's Republic of China"")]"
('SK Telecom T1', 'PARTICIPATES_IN', '2016 Mid-Season Invitational');False;;False;
('Counter Logic Gaming', 'PARTICIPATES_IN', '2016 Mid-Season Invitational');False;;False;
('John Alexander McGeoch', 'BORN_ON', '09/10/1897');False;;True;[('John Alexander McGeoch', 'BORN_ON', '25/08/1955')]
('John Alexander McGeoch', 'DIED_ON', '03/03/1942');False;;True;[('John Alexander McGeoch', 'DIED_ON', '04/03/2004'), ('John Alexander McGeoch', 'issue', '4'), ('John Alexander McGeoch', 'RELEASED_ON', '1942'), ('John Alexander McGeoch', 'publication date', '1942')]
('John Alexander McGeoch', 'BORN_IN', 'Argyle, New York');True;[('John Alexander McGeoch', 'BORN_IN', 'Argyle')];True;[('John Alexander McGeoch', 'BORN_IN', 'Argyle'), ('John Alexander McGeoch', 'place of birth', 'Argyle'), ('John Alexander McGeoch', 'BORN_IN', 'Greenock')]
('John Alexander McGeoch', 'HAS_OCCUPATION', 'Psychologist');True;[('John Alexander McGeoch', 'HAS_OCCUPATION', 'psychologist'), ('John Alexander McGeoch', 'occupation', 'psychologist')];True;[('John Alexander McGeoch', 'HAS_OCCUPATION', 'psychologist'), ('John Alexander McGeoch', 'occupation', 'psychologist'), ('John Alexander McGeoch', 'HAS_OCCUPATION', 'musician'), ('John Alexander McGeoch', 'occupation', 'musician'), ('John Alexander McGeoch', 'description', 'American psychologist and educator')]
('John Alexander McGeoch', 'HAS_OCCUPATION', 'Educator');False;;True;[('John Alexander McGeoch', 'HAS_OCCUPATION', 'psychologist'), ('John Alexander McGeoch', 'occupation', 'psychologist'), ('John Alexander McGeoch', 'HAS_OCCUPATION', 'musician'), ('John Alexander McGeoch', 'occupation', 'musician'), ('John Alexander McGeoch', 'description', 'American psychologist and educator')]
('Silver Lake', 'LOCATED_IN', 'Waterford Township');False;;True;[('Silver Lake', 'LOCATED_IN', 'United States'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'United States'), ('Silver Lake', 'LOCATED_IN', 'Miner County'), ('Silver Lake', 'LOCATED_IN', 'Miner County'), ('Silver Lake', 'LOCATED_IN', 'Los Angeles'), ('Silver Lake', 'LOCATED_IN', 'Los Angeles'), ('Silver Lake', 'LOCATED_IN', 'Hutchinson County'), ('Silver Lake', 'LOCATED_IN', 'Hutchinson County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Missouri'), ('Silver Lake', 'LOCATED_IN', 'Missouri')]
('Waterford Township', 'LOCATED_IN', 'Oakland County');True;[('Waterford Township', 'LOCATED_IN', 'Oakland County'), ('Waterford Township', 'LOCATED_IN', 'Oakland County')];True;[('Waterford Township', 'LOCATED_IN', 'United States'), ('Waterford Township', 'LOCATED_IN', 'Oakland County'), ('Waterford Township', 'LOCATED_IN', 'Oakland County'), ('Waterford Township', 'located in the administrative territorial entity', 'Oakland County'), ('Waterford Township', 'LOCATED_IN', 'LeBoeuf Creek'), ('Waterford Township', 'LOCATED_IN', 'Washington County'), ('Waterford Township', 'LOCATED_IN', 'Washington County'), ('Waterford Township', 'LOCATED_IN', 'Ward County'), ('Waterford Township', 'LOCATED_IN', 'Ward County')]
('Silver Lake', 'LOCATED_IN', 'Oakland County');True;[('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County')];True;[('Silver Lake', 'description', 'lake in Oakland County, Michigan, USA'), ('Silver Lake', 'LOCATED_IN', 'United States'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'located in the administrative territorial entity', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'United States'), ('Silver Lake', 'LOCATED_IN', 'Miner County'), ('Silver Lake', 'LOCATED_IN', 'Miner County'), ('Silver Lake', 'LOCATED_IN', 'Los Angeles'), ('Silver Lake', 'LOCATED_IN', 'Los Angeles'), ('Silver Lake', 'LOCATED_IN', 'Hutchinson County'), ('Silver Lake', 'LOCATED_IN', 'Hutchinson County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Oakland County'), ('Silver Lake', 'located in the administrative territorial entity', 'Oakland County'), ('Silver Lake', 'LOCATED_IN', 'Missouri'), ('Silver Lake', 'LOCATED_IN', 'Missouri')]
('Silver Lake', 'CONTAINS', 'Loon Lake');False;;True;[('Silver Lake', 'instance of', 'lake'), ('Silver Lake', 'instance of', 'lake')]
('Silver Lake', 'CONTAINS', 'Upper Silver Lake');False;;True;[('Silver Lake', 'label', 'Silver Lake'), ('Silver Lake', 'instance of', 'lake'), ('Silver Lake', 'instance of', 'lake')]
('Silver Lake', 'TRIBUTARY_OF', 'Clinton River');False;;False;
('Esaias Wechter', 'HAS_NATIONALITY', 'Finnish');False;;True;[('Esaias Wechter', 'HAS_NATIONALITY', 'Finland'), ('Esaias Wechter', 'description', 'Finnish politician')]
('Esaias Wechter', 'FOUNDED_BUSINESS', 'Baize Manufactory of Turku');False;;True;[('Esaias Wechter', 'BORN_IN', 'Turku'), ('Esaias Wechter', 'place of birth', 'Turku'), ('Esaias Wechter', 'DIED_IN', 'Turku'), ('Esaias Wechter', 'place of death', 'Turku')]
('Esaias Wechter', 'FOUNDED_BUSINESS', 'Shipbuilding Industry');False;;False;
('Esaias Wechter', 'DIED_ON', '17/05/1776');True;[('Esaias Wechter', 'DIED_ON', '17/05/1776')];True;[('Esaias Wechter', 'DIED_ON', '17/05/1776')]
('Esaias Wechter', 'BORN_IN', 'Turku');True;[('Esaias Wechter', 'BORN_IN', 'Turku')];True;[('Esaias Wechter', 'BORN_IN', 'Turku'), ('Esaias Wechter', 'place of birth', 'Turku'), ('Esaias Wechter', 'DIED_IN', 'Turku'), ('Esaias Wechter', 'place of death', 'Turku')]
('Mill Cove School', 'LISTED_IN', 'National Register of Historic Places');False;;True;[('Mill Cove School', 'LISTED_ON', 'National Register of Historic Places listed place'), ('Mill Cove School', 'heritage designation', 'National Register of Historic Places listed place')]
('Littlefield School House', 'HAS_STYLE', 'Greek Revival');False;;False;
('Mill Cove School', 'LOCATED_IN', 'Sagadahoc County');False;;True;[('Mill Cove School', 'LOCATED_IN', 'United States'), ('Mill Cove School', 'LOCATED_IN', 'West Bath'), ('Mill Cove School', 'LOCATED_IN', 'West Bath')]
('Yalti Napangati', 'MARRIED_TO', 'Warlimpirrnga');True;[('Yalti Napangati', 'MARRIED_TO', 'Warlimpirrnga Tjapaltjarri')];True;[('Yalti Napangati', 'MARRIED_TO', 'Warlimpirrnga Tjapaltjarri'), ('Yalti Napangati', 'spouse', 'Warlimpirrnga Tjapaltjarri')]
('Yalti Napangati', 'BORN_IN', 'Great Sandy Desert');False;;False;
('Yalti Napangati', 'RESIDES_IN', 'Kiwirrkurra');True;[('Yalti Napangati', 'RESIDES_IN', 'Kiwirrkurra Community')];True;[('Yalti Napangati', 'RESIDES_IN', 'Kiwirrkurra Community'), ('Yalti Napangati', 'residence', 'Kiwirrkurra Community')]
('Yalti Napangati', 'HAS_PARENT', 'Lanti (Joshua)');False;;False;
('Yalti Napangati', 'HAS_PARENT', 'Nanu');False;;False;
('Yalti Napangati', 'HAS_FAMILY_MEMBER', 'Tamayinya');False;;False;
('Yalti Napangati', 'HAS_FAMILY_MEMBER', 'Yukultji');False;;False;
"(""Women's 60 metres hurdles"", 'OCCURS_ON', '09/03/1991')";True;"[(""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'OCCURS_ON', '1991')]";True;"[(""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'OCCURS_ON', '1991'), (""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'point in time', '1991')]"
"(""Women's 60 metres hurdles"", 'PART_OF', 'IAAF World Indoor Championships')";True;"[(""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'PART_OF', '1991 IAAF World Indoor Championships')]";True;"[(""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'PART_OF', '1991 IAAF World Indoor Championships'), (""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'part of', '1991 IAAF World Indoor Championships'), (""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'alternative label', ""1991 IAAF World Indoor Championships - women's 60 metres hurdles""), (""1991 IAAF World Indoor Championships – women's 60 metres hurdles"", 'label', ""1991 IAAF World Indoor Championships – women's 60 metres hurdles"")]"
('Streptomyces malachitospinus', 'DESCRIBED_IN', '1986');False;;False;
('Abdusalam Al-Sherif', 'HAS_NATIONALITY', 'Saudi');True;[('Abdusalam Al-Sherif', 'HAS_NATIONALITY', 'Saudi')];True;[('Abdusalam Al-Sherif', 'BORN_IN', 'Saudi Arabia'), ('Abdusalam Al-Sherif', 'place of birth', 'Saudi Arabia'), ('Abdusalam Al-Sherif', 'HAS_NATIONALITY', 'Saudi'), ('Abdusalam Al-Sherif', 'country of citizenship', 'Saudi Arabia')]
('Abdusalam Al-Sherif', 'BORN_ON', '18/04/1989');True;[('Abdusalam Al-Sherif', 'BORN_ON', '18/04/1989')];True;[('Abdusalam Al-Sherif', 'BORN_ON', '18/04/1989')]
('Abdusalam Al-Sherif', 'PLAYS_FOR', 'Al-Raed FC');True;[('Abdusalam Al-Sherif', 'PLAYS_FOR', 'Al-Raed FC')];True;[('Abdusalam Al-Sherif', 'PLAYS_FOR', 'Al-Raed FC'), ('Abdusalam Al-Sherif', 'member of sports team', 'Al-Raed FC')]
('Kathleen Ann Doherty', 'HAS_NATIONALITY', 'American');False;;False;
('Kathleen Ann Doherty', 'BORN_ON', '1963');False;;False;
('Kathleen Ann Doherty', 'STUDIED_AT', 'London School of Economics');False;;False;
('Kathleen Ann Doherty', 'ALUMNUS_OF', 'Colgate University');False;;False;
('Marie-Reine de Jaham', 'HAS_NATIONALITY', 'Martiniquais');False;;True;[('Marie-Reine Jaham', 'HAS_NATIONALITY', 'French')]
('Marie-Reine de Jaham', 'BORN_ON', '07/02/1940');True;[('Marie-Reine Jaham', 'BORN_ON', '07/02/1940')];True;[('Marie-Reine Jaham', 'BORN_ON', '07/02/1940')]
('Marie-Reine de Jaham', 'FOUNDED', 'Le Patrimoine Créole');False;;False;
('Marie-Reine de Jaham', 'FOUNDED', 'Cercle Méditerranée Caraïbe');False;;False;
('Marie-Reine de Jaham', 'WRITES', 'La Grande Béké');False;;False;
('Marie-Reine de Jaham', 'WRITES', 'Le Maître-savane');False;;False;
('Marie-Reine de Jaham', 'RECEIVES', 'Chevalier in the French Ordre des Arts et des Lettres');False;;True;[('Marie-Reine Jaham', 'WON_AWARD', 'Chevalier des Arts et des Lettres'), ('Marie-Reine Jaham', 'award received', 'Chevalier des Arts et des Lettres'), ('Marie-Reine Jaham', 'HAS_NATIONALITY', 'French'), ('Marie-Reine Jaham', 'languages spoken, written or signed', 'French')]
('Marie-Reine de Jaham', 'RECEIVES', 'Officer in the French Ordre des Arts et des Lettres');False;;True;[('Marie-Reine Jaham', 'WON_AWARD', 'Chevalier des Arts et des Lettres'), ('Marie-Reine Jaham', 'award received', 'Chevalier des Arts et des Lettres'), ('Marie-Reine Jaham', 'HAS_NATIONALITY', 'French'), ('Marie-Reine Jaham', 'languages spoken, written or signed', 'French')]
('Pikiulleq', 'PART_OF', 'Sermersooq');False;;True;[('Pikiulleq', 'LOCATED_IN', 'Sermersooq'), ('Pikiulleq', 'LOCATED_IN', 'Sermersooq'), ('Pikiulleq', 'located in the administrative territorial entity', 'Sermersooq')]
('Sandhja Kuivalainen', 'PARTICIPATES_IN', 'Eurovision Song Contest 2016');False;;True;[('Sandhja', 'PARTICIPATED_IN', 'Eurovision Song Contest 2016'), ('Sandhja', 'participant in', 'Eurovision Song Contest 2016')]
('Sing It Away', 'RECORDED_BY', 'Sandhja Kuivalainen');False;;True;[('Sing It Away', 'PERFORMED_BY', 'Sandhja'), ('Sing It Away', 'performer', 'Sandhja')]
('Sandhja Kuivalainen', 'HAS_NATIONALITY', 'Finnish');False;;True;[('Sandhja', 'HAS_NATIONALITY', 'Finland'), ('Sandhja', 'description', 'Finnish singer')]
('Sandhja Kuivalainen', 'HAS_DESCENT', 'Indo-Guyanese');False;;False;
('Manuel Gómez-Moreno González', 'BORN_ON', '1834');False;;True;[('Manuel Gómez-Moreno González', 'description', 'Spanish painter (1834-1918)')]
('Manuel Gómez-Moreno González', 'DIED_ON', '1918');False;;True;[('Manuel Gómez-Moreno González', 'description', 'Spanish painter (1834-1918)')]
('Manuel Gómez-Moreno Martínez', 'BORN_ON', '1870');False;;False;
('Manuel Gómez-Moreno Martínez', 'DIED_ON', '1970');False;;False;
('Manuel Gómez-Moreno González', 'HAS_NATIONALITY', 'Spanish');True;[('Manuel Gómez-Moreno González', 'HAS_NATIONALITY', 'Spanish')];True;[('Manuel Gómez-Moreno González', 'HAS_NATIONALITY', 'Spanish'), ('Manuel Gómez-Moreno González', 'description', 'Spanish painter (1834-1918)'), ('Manuel Gómez-Moreno González', 'languages spoken, written or signed', 'Spanish')]
('Manuel Gómez-Moreno Martínez', 'HAS_NATIONALITY', 'Spanish');True;[('Manuel Gómez-Moreno Martínez', 'HAS_NATIONALITY', 'Spanish')];True;[('Manuel Gómez-Moreno Martínez', 'HAS_NATIONALITY', 'Spanish')]
('City Summit', 'FOUNDED_BY', 'Ryan Long');False;;False;
('City Summit', 'OCCURS_AT', 'Los Angeles');False;;False;
('City Gala', 'OCCURS_AT', 'Los Angeles');False;;False;
"('Gabrielle ""Goldiie"" Nowee', 'BORN_ON', '04/06/1989')";False;;False;
"('Gabrielle ""Goldiie"" Nowee', 'ASSOCIATED_WITH', 'Universal Music Publishing Group')";False;;False;
('Ibrahim Bingöl', 'BORN_ON', '24/09/1993');False;;False;
('Ibrahim Bingöl', 'HAS_NATIONALITY', 'Austrian');False;;False;
('Ibrahim Bingöl', 'HAS_DESCENT', 'Kurdish');False;;False;
('24th Airborne Division', 'ESTABLISHED_IN', '16/07/1945');False;;True;[('24th Airborne Division', 'inception', '1945'), ('24th Airborne Division', 'dissolved, abolished or demolished date', '1945'), ('24th Airborne Division', 'inception', '1945'), ('24th Airborne Division', 'dissolved, abolished or demolished date', '1945')]
('24th Airborne Division', 'DISBANDED_IN', '15/10/1945');False;;True;[('24th Airborne Division', 'inception', '1945'), ('24th Airborne Division', 'dissolved, abolished or demolished date', '1945'), ('24th Airborne Division', 'inception', '1945'), ('24th Airborne Division', 'dissolved, abolished or demolished date', '1945')]
('24th Airborne Division', 'PART_OF', '25th Airborne Division');False;;True;[('24th Airborne Division', 'PART_OF', 'French Army'), ('24th Airborne Division', 'PART_OF', 'French Army')]
('Cryptophasa melanoscia', 'DESCRIBED_BY', 'Oswald Bertram Lower');False;;False;
('Cryptophasa melanoscia', 'DESCRIBED_IN', '1903');False;;False;
('Cryptophasa melanoscia', 'NATIVE_TO', 'Victoria');False;;False;
('Malacrianza', 'DIRECTED_BY', 'Arturo Menéndez');True;[('Malacrianza', 'DIRECTED_BY', 'Arturo Menéndez')];True;[('Malacrianza', 'DIRECTED_BY', 'Arturo Menéndez'), ('Malacrianza', 'director', 'Arturo Menéndez')]
('AFI Silver Latin American Film Festival', 'OCCURS_ON', '04/10/2014');False;;False;
('Malacrianza', 'RELEASED_IN', '04/10/2014');False;;True;[('Malacrianza', 'RELEASED_ON', '04/10/2014')]
('Death by GPS', 'OCCURS_IN', 'Death Valley');False;;True;[('death', 'label', 'death')]
('Death by GPS', 'OCCURS_IN', 'Joshua Tree National Park');False;;True;[('death', 'alternative label', 'S')]
('Death by GPS', 'OCCURS_IN', 'Washington State');False;;True;[('death', 'alternative label', 'S')]
('Death by GPS', 'OCCURS_IN', 'Australia');False;;True;[('death', 'alternative label', 'S')]
('Death by GPS', 'OCCURS_IN', 'England');False;;False;
('Death by GPS', 'OCCURS_IN', 'Italy');False;;False;
('Death by GPS', 'OCCURS_IN', 'Brazil');False;;False;
"('70,000 Character Petition', 'ADDRESSED_TO', ""People's Republic of China"")";False;;False;
"('70,000 Character Petition', 'DENOUNCES', ""People's Republic of China"")";False;;False;
('6th Tseten Zhabdrung, Jigme Rigpai Lodro', 'PARTICIPATED_IN', 'Massive anti-communist uprising in 1958');False;;False;
('70,000 Character Petition', 'PUBLISHED_BY', 'Tibet Information Network');False;;False;
('70,000 Character Petition', 'TRANSLATED_BY', 'Robert Barnett');False;;False;
('Ngabo Ngawang Jigme', 'CRITICIZES', '70,000 Character Petition');False;;False;
('FC Bayern Munich', 'PARTICIPATES_IN', '1933 Southern German Championship');False;;False;
('1. FC Nürnberg', 'PARTICIPATES_IN', '1933 Southern German Championship');False;;False;
('SpVgg Fürth', 'PARTICIPATES_IN', '1933 Southern German Championship');False;;False;
('SV 1860 München', 'PARTICIPATES_IN', '1933 Southern German Championship');False;;False;
('SV 1860 München', 'PARTICIPATES_IN', '1933 German Football Championship');False;;False;
('FSV Frankfurt', 'PARTICIPATES_IN', '1933 German Football Championship');False;;False;
('FC Schalke 04', 'PARTICIPATES_IN', '1933 German Football Championship');False;;False;
('Bezirksliga Bayern', 'DURING', 'Gauliga Bayern Introduction');False;;False;
"(""Ičko's Peace"", 'NEGOTIATED_BY', 'Petar Ičko')";False;;False;
('Petar Ičko', 'PARTICIPATED_IN', 'First Serbian Uprising');False;;False;
('First Serbian Uprising', 'OCCURRED_IN', 'Serbia');False;;True;"[('First Serbian Uprising', ""topic's main category"", 'Category:First Serbian Uprising'), ('First Serbian Uprising', 'PART_OF', 'Serbian Revolution'), ('First Serbian Uprising', 'part of', 'Serbian Revolution'), ('First Serbian Uprising', 'Commons category', 'First Serbian Uprising'), ('First Serbian Uprising', 'description', 'part of the Serbian Revolution'), ('First Serbian Uprising', 'label', 'First Serbian Uprising')]"
('Petar Ičko', 'BELONGS_TO', 'Ottoman Empire');False;;True;[('Petar Ičko', 'HAS_NATIONALITY', 'Ottoman Empire'), ('Petar Ičko', 'country of citizenship', 'Ottoman Empire')]
('Ottoman Empire', 'PARTICIPATED_IN', 'First Serbian Uprising');False;;True;"[('Ottoman Empire', 'PARTICIPATED_IN', 'fall of Constantinople'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Battle of Vezekény'), ('Ottoman Empire', 'PARTICIPATED_IN', 'First Serbian–Ottoman War'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Battle of Breadfield'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Battle of Kosovo'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Ottoman Wars in Europe'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Rhodes'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Battle of Nikopol'), ('Ottoman Empire', 'PARTICIPATED_IN', ""Hundred Years' Croatian–Ottoman War""), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Tbilisi'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Baghdad (1733)'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Yerevan'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Székesfehérvár'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Diyarbakır'), ('Ottoman Empire', 'PARTICIPATED_IN', 'Siege of Tabriz')]"
('Serbia', 'PARTICIPATED_IN', 'First Serbian Uprising');False;;True;"[('First Serbian Uprising', ""topic's main category"", 'Category:First Serbian Uprising'), ('First Serbian Uprising', 'Commons category', 'First Serbian Uprising'), ('First Serbian Uprising', 'label', 'First Serbian Uprising')]"
('Russia', 'PARTICIPATED_IN', 'First Serbian Uprising');False;;False;
('Ventura Tenario', 'BORN_ON', '25/11/1911');True;[('Ventura Tenario', 'BORN_ON', '25/11/1911')];True;[('Ventura Tenario', 'BORN_ON', '25/11/1911')]
('Ventura Tenario', 'DIED_ON', '13/11/1984');True;[('Ventura Tenario', 'DIED_ON', '13/11/1984')];True;[('Ventura Tenario', 'DIED_ON', '13/11/1984')]
('Ventura Tenario', 'BORN_IN', 'Las Animas County, Colorado');False;;True;[('Ventura Tenario', 'BORN_IN', 'Hoehne')]
('Ventura Tenario', 'HAS_NATIONALITY', 'American');True;[('Ventura Tenario', 'HAS_NATIONALITY', 'American')];True;[('Ventura Tenario', 'HAS_NATIONALITY', 'American')]
('Jalauka', 'RULED', 'Kashmir');False;;True;[('Jalauka', 'description', 'king of Kashmir')]
('Jalauka', 'RULED', 'Kannauj');False;;False;
('Campaign against Graeco-Bactrians', 'OCCURRED_IN', 'Taxila');False;;False;
('Jalauka', 'WORSHIPS', 'Shaivism');False;;False;
('Jalauka', 'MARRIED_TO', 'Isana-devi');False;;False;
('Take A Seat', 'CREATED_BY', 'Dominic Gill');False;;False;
('Take A Seat', 'WRITTEN_BY', 'Dominic Gill');False;;False;
('Take A Seat', 'AUTHORED_BY', 'Dominic Gill');False;;False;
('Anora Davlyatova', 'BORN_ON', '17/02/1999');True;[('Anora Davlyatova', 'BORN_ON', '17/02/1999')];True;[('Anora Davlyatova', 'BORN_ON', '17/02/1999')]
('Anora Davlyatova', 'HAS_NATIONALITY', 'Uzbekistani');False;;True;[('Anora Davlyatova', 'description', 'Uzbekistani rhythmic gymnast')]
('Anora Davlyatova', 'PARTICIPATES_IN', '2014 Summer Youth Olympics');False;;False;
('Anora Davlyatova', 'PARTICIPATES_IN', 'Rhythmic Gymnastics Asian Championships');False;;True;[('Anora Davlyatova', 'HAS_OCCUPATION', 'rhythmic gymnast'), ('Anora Davlyatova', 'occupation', 'rhythmic gymnast'), ('Anora Davlyatova', 'sport', 'rhythmic gymnastics')]
