triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Jalauka', 'DEVOTED_TO', 'Shiva');False;;True;[('Jalauka', 'comment', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.'), ('Jalauka', 'abstract', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.'), ('Jalauka', 'wikiPageWikiLink', 'Shiva')]
('Jalauka', 'DEVOTED_TO', 'Divine Mothers');False;;True;[('Jalauka', 'comment', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.'), ('Jalauka', 'abstract', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.')]
('Jalauka', 'SPOUSE', 'Isana-Devi');True;[('Jalauka', 'spouse', 'Isana-devi')];True;[('Jalauka', 'comment', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.'), ('Jalauka', 'MARRIED_TO', 'Isana-devi'), ('Jalauka', 'spouse', 'Isana-devi'), ('Jalauka', 'abstract', 'Jalauka (also known as Jaluka) was, according to the 12th century Kashmiri chronicle, the Rajatarangini, a king of Kashmir, who cleared the valley of oppressing Malechas. Jaluka was reputed to have been an active and vigorous king of Kashmir, who expelled certain intrusive foreigners, and conquered the plains as far as Kannauj. Jalauka was devoted to the worship of the Hindu god Shiva and the Divine Mothers, in whose honour he and his queen, Isana-devi, erected many temples in places which can be identified.')]
('Jalauka', 'DEFEATED', 'Graeco-Bactrians');False;;False;
('Jalauka', 'RECLAIMED', 'Taxila');False;;False;
('Jalauka', 'PROMOTED', 'Shaivism');False;;False;
('Ashoka', 'FATHER', 'Jalauka');False;;False;
('Rajatarangini', 'MENTIONS', 'Jalauka');False;;False;
('Take A Seat', 'CREATOR', 'Dominic Gill');False;;True;[('Take a Seat', 'comment', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'abstract', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'wikiPageWikiLink', 'Dominic Gill')]
('Take A Seat', 'FORMAT', 'Film');False;;True;[('Take a Seat', 'comment', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'abstract', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'wikiPageWikiLink', 'Banff Mountain Film Festival')]
('Take A Seat', 'FORMAT', 'Book');False;;True;[('Take a Seat', 'comment', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'abstract', 'Take A Seat is a tandem bicycle touring project created by Dominic Gill. The film was shown on television in the United Kingdom and was also released as a book.'), ('Take a Seat', 'wikiPageWikiLink', 'National Outdoor Book Award')]
('Film', 'SHOWN_IN', 'United Kingdom');False;;True;[('List of horror films of 2016', 'wikiPageWikiLink', 'United Kingdom')]
('Film', 'CATEGORY', 'British Documentary Television Films');False;;True;"[('North Mountain (film)', 'type', 'film'), (""Father's Day (1996 film)"", 'type', 'film'), ('Cocoanut (film)', 'type', 'film'), ('The Dark at the Top of the Stairs (film)', 'type', 'film'), ('The Little Thing (1938 film)', 'type', 'film'), ('Screaming Jets (film)', 'type', 'film'), ('Condemned (2015 film)', 'type', 'film'), ('A Decent Man (2015 French film)', 'type', 'film'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Film')]"
('Take A Seat', 'RELATED_TO', 'Tandem (Track Cycling)');False;;True;[('Take a Seat', 'subject', 'Tandem (track cycling)'), ('Take a Seat', 'wikiPageWikiLink', 'Tandem (track cycling)')]
('Anora Davlyatova', 'PARTICIPANT', '2014 Summer Youth Olympics');False;;True;[('Anora Davlyatova', 'OCCURRED_IN', '2014'), ('Anora Davlyatova', 'OCCURRED_IN', '2014'), ('Anora Davlyatova', 'OCCURRED_IN', '2014'), ('Anora Davlyatova', 'OCCURRED_IN', '2014')]
('Anora Davlyatova', 'MEDALIST', 'Rhythmic Gymnastics Asian Championships');False;;True;[('Anora Davlyatova', 'type', 'gymnast'), ('Anora Davlyatova', 'wikiPageWikiLink', 'Rhythmic gymnastics'), ('Anora Davlyatova', 'wikiPageWikiLink', 'Asian Gymnastics Championships'), ('Anora Davlyatova', 'wikiPageWikiLink', 'Rhythmic gymnast')]
('Jordan Manihera', 'HAS_SURNAME', 'Manihera');False;;True;[('Manihera', 'label', 'Manihera'), ('Manihera', 'wikiPageWikiLink', 'Jordan Manihera'), ('Manihera', 'wikiPageWikiLink', 'Kaine Manihera'), ('Manihera', 'wikiPageDisambiguates', 'Jordan Manihera'), ('Manihera', 'wikiPageDisambiguates', 'Kaine Manihera'), ('Manihera', 'sameAs', 'Manihera'), ('Manihera', 'wasDerivedFrom', 'Manihera?oldid=967828314&ns=0'), ('Manihera', 'isPrimaryTopicOf', 'Manihera')]
('Kaine Manihera', 'HAS_SURNAME', 'Manihera');False;;True;[('Manihera', 'label', 'Manihera'), ('Manihera', 'wikiPageWikiLink', 'Jordan Manihera'), ('Manihera', 'wikiPageWikiLink', 'Kaine Manihera'), ('Manihera', 'wikiPageDisambiguates', 'Jordan Manihera'), ('Manihera', 'wikiPageDisambiguates', 'Kaine Manihera'), ('Manihera', 'sameAs', 'Manihera'), ('Manihera', 'wasDerivedFrom', 'Manihera?oldid=967828314&ns=0'), ('Manihera', 'isPrimaryTopicOf', 'Manihera')]
"(""Malawi Men'S National Under-18 Basketball Team"", 'GOVERNED_BY', 'Basketball Association Of Malawi')";False;;True;"[(""Benin men's national under-18 basketball team"", 'wikiPageWikiLink', 'Basketball'), (""Malawi men's national under-18 basketball team"", 'LOCATED_IN', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'country', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Basketball'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Basketball Association of Malawi')]"
"(""Malawi Men'S National Under-18 Basketball Team"", 'PARTICIPATED_IN', '2010 Fiba Africa Under-18 Championship Qualification')";False;;True;"[(""Benin men's national under-18 basketball team"", 'fibaZone', 'FIBA Africa'), (""Benin men's national under-18 basketball team"", 'wikiPageWikiLink', 'FIBA Africa Under-18 Championship'), (""Benin men's national under-18 basketball team"", 'zoneChampionship', 'FIBA Africa Under-18 Championship'), (""Malawi men's national under-18 basketball team"", 'OCCURRED_IN', '2010'), (""Malawi men's national under-18 basketball team"", 'OCCURRED_IN', '2010'), (""Malawi men's national under-18 basketball team"", 'fibaZone', 'FIBA Africa'), (""Malawi men's national under-18 basketball team"", 'OCCURRED_IN', '2010'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'FIBA Africa Under-18 Championship'), (""Malawi men's national under-18 basketball team"", 'zoneChampionship', 'FIBA Africa Under-18 Championship')]"
"(""Malawi Men'S National Under-18 Basketball Team"", 'REPRESENTS', 'Malawi')";False;;True;"[(""Malawi men's national under-18 basketball team"", 'label', ""Malawi men's national under-18 basketball team""), (""Malawi men's national under-18 basketball team"", 'LOCATED_IN', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'country', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'subject', 'National sports teams of Malawi'), (""Malawi men's national under-18 basketball team"", 'subject', 'Basketball teams in Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', ""Malawi men's national basketball team""), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'National sports teams of Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Basketball teams in Malawi'), (""Malawi men's national under-18 basketball team"", 'wikiPageWikiLink', 'Basketball Association of Malawi'), (""Malawi men's national under-18 basketball team"", 'sameAs', 'Malawi national under-19 basketball team'), (""Malawi men's national under-18 basketball team"", 'wasDerivedFrom', ""Malawi men's national under-18 basketball team?oldid=1072731707&ns=0""), (""Malawi men's national under-18 basketball team"", 'isPrimaryTopicOf', ""Malawi men's national under-18 basketball team"")]"
('Hundvåg Tunnel', 'LOCATED_ON', 'Norwegian National Road 13');False;;True;[('Hundvåg Tunnel', 'wikiPageWikiLink', 'Norwegian National Road 13')]
('Hundvåg Tunnel', 'UNDER', 'Byfjorden');False;;True;[('Hundvåg Tunnel', 'wikiPageWikiLink', 'Byfjorden (Rogaland)')]
('Hundvåg Tunnel', 'CONNECTS', 'Stavanger');False;;True;[('Hundvåg Tunnel', 'subject', 'Stavanger'), ('Hundvåg Tunnel', 'wikiPageWikiLink', 'Stavanger'), ('Hundvåg Tunnel', 'wikiPageWikiLink', 'Stavanger (city)'), ('Hundvåg Tunnel', 'wikiPageWikiLink', 'Stavanger')]
('Hundvåg Tunnel', 'CONNECTS', 'Hundvåg');False;;True;[('Hundvåg Tunnel', 'label', 'Hundvåg Tunnel'), ('Hundvåg Tunnel', 'name', 'Hundvåg Tunnel'), ('Hundvåg Tunnel', 'name', 'Hundvåg Tunnel'), ('Hundvåg Tunnel', 'wikiPageWikiLink', 'Hundvåg (island)'), ('Hundvåg Tunnel', 'sameAs', 'Hundvåg Tunnel'), ('Hundvåg Tunnel', 'sameAs', 'Hundvågtunnelen'), ('Hundvåg Tunnel', 'wasDerivedFrom', 'Hundvåg Tunnel?oldid=1064777845&ns=0'), ('Hundvåg Tunnel', 'isPrimaryTopicOf', 'Hundvåg Tunnel')]
('Hundvåg Tunnel', 'CONNECTS', 'Eiganes Tunnel');False;;True;[('Hundvåg Tunnel', 'wikiPageWikiLink', 'Eiganes Tunnel')]
('Hundvåg Tunnel', 'EXIT_TO', 'Buøy');False;;True;[('Hundvåg Tunnel', 'wikiPageWikiLink', 'Buøy')]
('Hundvåg Tunnel', 'NEAR', 'Ryfylke Tunnel');False;;True;[('Hundvåg Tunnel', 'wikiPageWikiLink', 'Ryfylke'), ('Hundvåg Tunnel', 'wikiPageWikiLink', 'Ryfylke Tunnel')]
('Ryfylke Tunnel', 'CONNECTS', 'Ryfylke');False;;False;
('Japanese Figure Skater', 'PARTICIPANT', '2012 Winter Youth Olympics');False;;False;
('Japanese Figure Skater', 'MEDALIST', '2014-2015 Japan Junior Championships');False;;False;
('Japanese Figure Skater', 'PARTICIPANT', '2016 World Junior Championships');False;;False;
('Japanese Figure Skater', 'MEDALIST', 'Bavarian Open');False;;False;
('Japanese Figure Skater', 'COMPETITOR', '2019 Winter Universiade');False;;False;
('Darin Swain', 'RELEASED', 'A Change 4 The Better');False;;False;
('Darin Swain', 'ORIGIN', 'Philadelphia');False;;False;
('Carlos Iii Health Institute', 'INTEGRATED_IN', 'Department Of Science And Innovation');False;;True;"[('Carlos III Health Institute', 'comment', ""The Carlos III Health Institute (Spanish: Instituto de Salud Carlos III; ISCIII) is a Spanish public health research institute, legally constituted as a public research agency (organismo público de investigación), a type of quasi-autonomous entity under Spanish law. The ISCIII is integrated in the Department of Science and Innovation, although it also reports to the Department of Health in the institute's activities relating health, healthcare and its planning."")]"
('Carlos Iii Health Institute', 'REPORTS_TO', 'Department Of Health');False;;True;"[('Carlos III Health Institute', 'comment', ""The Carlos III Health Institute (Spanish: Instituto de Salud Carlos III; ISCIII) is a Spanish public health research institute, legally constituted as a public research agency (organismo público de investigación), a type of quasi-autonomous entity under Spanish law. The ISCIII is integrated in the Department of Science and Innovation, although it also reports to the Department of Health in the institute's activities relating health, healthcare and its planning.""), ('Carlos III Health Institute', 'wikiPageWikiLink', 'Health')]"
"('William Alexander ""Alexis"" Boling', 'FOUNDER', 'Harmonium Films & Music')";False;;False;
"('William Alexander ""Alexis"" Boling', 'DIRECTOR', 'Movement And Location')";False;;False;
"('William Alexander ""Alexis"" Boling', 'DIRECTOR', 'Mansard Roof')";False;;False;
('Mansard Roof', 'CREATED_FOR', 'Vampire Weekend');False;;False;
('Sinningia Globulosa', 'FOUND_IN', 'Brazil');False;;True;[('Sinningia globulosa', 'comment', 'Sinningia globulosa is a tuberous member of the flowering plant family Gesneriaceae. It is found in Brazil.'), ('Sinningia globulosa', 'abstract', 'Sinningia globulosa is a tuberous member of the flowering plant family Gesneriaceae. It is found in Brazil.'), ('Sinningia globulosa', 'subject', 'Flora of Brazil'), ('Sinningia globulosa', 'wikiPageWikiLink', 'Flora of Brazil')]
('Psittacastis Championella', 'DESCRIBED_BY', 'Lord Walsingham');False;;False;
('Psittacastis Championella', 'FOUND_IN', 'Guatemala');False;;True;[('Psittacastis championella', 'wikiPageWikiLink', 'Guatemala')]
('Raymonde Guyot', 'AWARD_WINNER', 'César Award For Best Editing');False;;True;[('Raymonde Guyot', 'wikiPageWikiLink', 'César Award for Best Editing')]
('201516 Season', 'PART_OF', 'Belgian Third Divisions');False;;False;
('Mahipetsinhji', 'PLAYED_FOR', 'Delhi');False;;True;[('Mahipetsinhji', 'subject', 'Delhi cricketers'), ('Mahipetsinhji', 'wikiPageWikiLink', 'Delhi cricket team'), ('Mahipetsinhji', 'wikiPageWikiLink', 'List of Delhi cricketers'), ('Mahipetsinhji', 'wikiPageWikiLink', 'Delhi cricketers')]
('Mahipetsinhji', 'PLAYED_FOR', 'Services');False;;True;[('Mahipetsinhji', 'subject', 'Services cricketers'), ('Mahipetsinhji', 'wikiPageWikiLink', 'Services cricketers'), ('Mahipetsinhji', 'wikiPageWikiLink', 'Services cricket team')]
('200910 Montenegrin Second League', 'PART_OF', 'Montenegrin Second League');False;;True;[('2009–10 Montenegrin Second League', 'subject', 'Montenegrin Second League seasons'), ('2009–10 Montenegrin Second League', 'wikiPageWikiLink', 'Montenegrin Second League'), ('2009–10 Montenegrin Second League', 'wikiPageWikiLink', 'Montenegrin Second League seasons'), ('2009–10 Montenegrin Second League', 'competition', 'Montenegrin Second League')]
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'OFFICER', 'Mamluk Sultanate');False;;True;[('Tughan al-Nasiri', 'wikiPageWikiLink', 'Mamluk Sultanate (Cairo)'), ('Tughan al-Nasiri', 'wikiPageWikiLink', 'Mamluk')]
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'WARRIOR', 'Sultan Al-Nasir Faraj');False;;False;
('Sultan Al-Nasir Faraj', 'CONFLICT', 'Baalbek');False;;False;
('Sultan Al-Nasir Faraj', 'FLED_TO', 'Damascus');False;;False;
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'REBELLION', 'Amir Shaykh');False;;False;
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'CAPTURED', 'Alexandria');False;;True;[('Tughan al-Nasiri', 'wikiPageWikiLink', 'Alexandria')]
('Channel The Spirits', 'CREATED_BY', 'The Comet Is Coming');False;;True;[('Channel the Spirits', 'subject', 'The Comet Is Coming albums'), ('Channel the Spirits', 'wikiPageWikiLink', 'Prophecy (The Comet Is Coming EP)'), ('Channel the Spirits', 'wikiPageWikiLink', 'The Comet Is Coming'), ('Channel the Spirits', 'wikiPageWikiLink', 'The Comet Is Coming albums'), ('Channel the Spirits', 'RECORDED_BY', 'The Comet Is Coming'), ('Channel the Spirits', 'artist', 'The Comet Is Coming'), ('Channel the Spirits', 'prevTitle', 'Prophecy (The Comet Is Coming EP)')]
('Channel The Spirits', 'RELEASED_BY', 'The Leaf Label');False;;True;[('Channel the Spirits', 'subject', 'The Leaf Label albums'), ('Channel the Spirits', 'wikiPageWikiLink', 'The Leaf Label'), ('Channel the Spirits', 'wikiPageWikiLink', 'The Leaf Label albums'), ('Channel the Spirits', 'label', 'The Leaf Label')]
('East Arlington Village Historic District', 'LISTED_IN', 'National Register Of Historic Places');False;;True;[('East Arlington Village Historic District', 'type', 'place'), ('East Arlington Village Historic District', 'type', 'Place'), ('East Arlington Village Historic District', 'type', 'historic place'), ('East Arlington Village Historic District', 'subject', 'National Register of Historic Places in Bennington County, Vermont'), ('East Arlington Village Historic District', 'subject', 'Historic districts on the National Register of Historic Places in Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'National Register of Historic Places in Bennington County, Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'Historic districts on the National Register of Historic Places in Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'National Register of Historic Places'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'National Register of Historic Places listings in Bennington County, Vermont')]
('East Arlington Village Historic District', 'FEATURES', 'Greek Revival Architecture');False;;True;[('East Arlington Village Historic District', 'subject', 'Greek Revival architecture in Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'Greek Revival architecture in Vermont')]
('East Arlington Village Historic District', 'FEATURES', 'Queen Anne Architecture');False;;True;[('East Arlington Village Historic District', 'subject', 'Queen Anne architecture in Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'Queen Anne architecture in Vermont')]
('East Arlington Village Historic District', 'FEATURES', 'Colonial Revival Architecture');False;;True;[('East Arlington Village Historic District', 'subject', 'Colonial Revival architecture in Vermont'), ('East Arlington Village Historic District', 'wikiPageWikiLink', 'Colonial Revival architecture in Vermont')]
"('Yorkshire Diamonds', 'COMPETES_IN', ""Women'S Cricket Super League"")";False;;True;"[('Category:Yorkshire Diamonds', 'broader', ""Women's Cricket Super League teams""), ('Yorkshire Diamonds', 'subject', ""Women's Cricket Super League teams""), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Cricket'), ('Yorkshire Diamonds', 'wikiPageWikiLink', ""Women's Cricket Super League teams""), ('Yorkshire Diamonds', 'wikiPageWikiLink', ""Women's Cricket Super League""), ('Yorkshire Diamonds', 'title', ""Women's Cricket Super League"")]"
('Yorkshire Diamonds', 'HOME_VENUE', 'Headingley Cricket Ground');False;;True;[('Yorkshire Diamonds', 'wikiPageWikiLink', 'Cricket'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'BASED_IN', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'ground', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'BASED_IN', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'ground', 'Headingley Cricket Ground')]
('Yorkshire Diamonds', 'HOME_VENUE', 'Clifton Park, York');False;;True;[('Yorkshire Diamonds', 'wikiPageWikiLink', 'York'), ('Yorkshire Diamonds', 'BASED_IN', 'York'), ('Yorkshire Diamonds', 'ground', 'York'), ('Yorkshire Diamonds', 'BASED_IN', 'York'), ('Yorkshire Diamonds', 'ground', 'York')]
('Yorkshire Diamonds', 'PARTNERED_WITH', 'Yorkshire County Cricket Club');False;;True;[('Yorkshire Diamonds', 'subject', 'Yorkshire County Cricket Club'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Cricket'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Yorkshire County Cricket Club'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'York'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Yorkshire'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Yorkshire County Cricket Club'), ('Yorkshire Diamonds', 'BASED_IN', 'York'), ('Yorkshire Diamonds', 'ground', 'York'), ('Yorkshire Diamonds', 'BASED_IN', 'York'), ('Yorkshire Diamonds', 'ground', 'York')]
('Yorkshire Diamonds', 'COACHED_BY', 'Danielle Hazell');True;[('Yorkshire Diamonds', 'coach', 'Danielle Hazell'), ('Yorkshire Diamonds', 'coach', 'Danielle Hazell')];True;[('Yorkshire Diamonds', 'wikiPageWikiLink', 'Danielle Hazell'), ('Yorkshire Diamonds', 'coach', 'Paul Grayson (cricketer)'), ('Yorkshire Diamonds', 'coach', 'Richard Pyrah'), ('Yorkshire Diamonds', 'coach', 'Danielle Hazell'), ('Yorkshire Diamonds', 'coach', 'Paul Grayson (cricketer)'), ('Yorkshire Diamonds', 'coach', 'Richard Pyrah'), ('Yorkshire Diamonds', 'coach', 'Danielle Hazell')]
('Yorkshire Diamonds', 'CAPTAINED_BY', 'Lauren Winfield');True;[('Yorkshire Diamonds', 'captain', 'Lauren Winfield')];True;[('Yorkshire Diamonds', 'wikiPageWikiLink', 'Lauren Winfield'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Lauren Winfield-Hill'), ('Yorkshire Diamonds', 'captain', 'Lauren Winfield')]
('Yorkshire Diamonds', 'TRANSFORMED_INTO', 'Northern Diamonds');False;;True;[('Yorkshire Diamonds', 'homepage', 'diamonds'), ('Yorkshire Diamonds', 'wikiPageWikiLink', 'Northern Diamonds'), ('Yorkshire Diamonds', 'HAS_WEBSITE', 'diamonds'), ('Yorkshire Diamonds', 'website', 'diamonds')]
('Norman Savage', 'WORKED_WITH', 'David Lean');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'David Lean')]
"('Norman Savage', 'ASSISTANT_EDITOR', ""Hobson'S Choice"")";False;;False;
('Norman Savage', 'ASSISTANT_EDITOR', 'Lawrence Of Arabia');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'Lawrence of Arabia (film)')]
('Norman Savage', 'EDITOR', 'Doctor Zhivago');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'Doctor Zhivago (film)')]
"('Norman Savage', 'EDITOR', ""Ryan'S Daughter"")";False;;True;"[('Norman Savage', 'wikiPageWikiLink', ""Ryan's Daughter"")]"
('Norman Savage', 'EDITOR', 'Lady Caroline Lamb');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'Lady Caroline Lamb (film)')]
('Norman Savage', 'NOMINATED_FOR', 'Academy Award For Best Film Editing');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'Academy Award for Best Film Editing'), ('Norman Savage', 'wikiPageWikiLink', 'BAFTA Award for Best Editing')]
('Norman Savage', 'NOMINATED_FOR', 'Bafta Award For Best Editing');False;;True;[('Norman Savage', 'wikiPageWikiLink', 'Academy Award for Best Film Editing'), ('Norman Savage', 'wikiPageWikiLink', 'BAFTA Award for Best Editing')]
('Norman Savage', 'CAUSE_OF_DEATH', 'Leukemia');False;;True;[('Norman Savage', 'subject', 'Deaths from leukemia'), ('Norman Savage', 'wikiPageWikiLink', 'Deaths from leukemia')]
('Robert Bolt', 'DIRECTOR', 'Lady Caroline Lamb');False;;False;
('Gonionota Insignata', 'DESCRIBED_BY', 'John Frederick Gates Clarke');False;;False;
('Gonionota Insignata', 'FOUND_IN', 'Ecuador');False;;True;[('Gonionota insignata', 'wikiPageWikiLink', 'Ecuador')]
('José Manuel De Bastos', 'PLAYED_FOR', 'Benfica');False;;True;[('José de Bastos', 'subject', 'S.L. Benfica footballers'), ('José de Bastos', 'wikiPageWikiLink', 'S.L. Benfica'), ('José de Bastos', 'wikiPageWikiLink', 'S.L. Benfica footballers'), ('José de Bastos', 'wikiPageWikiLink', 'S.L. Benfica (youth)'), ('José de Bastos', 'youthclubs', 'S.L. Benfica (youth)'), ('José de Bastos', 'PLAYS_FOR', 'S.L. Benfica'), ('José de Bastos', 'clubs', 'S.L. Benfica'), ('José de Bastos', 'PLAYS_FOR', 'S.L. Benfica'), ('José de Bastos', 'team', 'S.L. Benfica'), ('José de Bastos', 'PLAYS_FOR', 'S.L. Benfica (youth)'), ('José de Bastos', 'team', 'S.L. Benfica (youth)')]
('José Manuel De Bastos', 'PLAYED_FOR', 'Beira-Mar');False;;True;[('José de Bastos', 'subject', 'S.C. Beira-Mar players'), ('José de Bastos', 'wikiPageWikiLink', 'S.C. Beira-Mar players'), ('José de Bastos', 'wikiPageWikiLink', 'S.C. Beira-Mar'), ('José de Bastos', 'PLAYS_FOR', 'S.C. Beira-Mar'), ('José de Bastos', 'clubs', 'S.C. Beira-Mar'), ('José de Bastos', 'PLAYS_FOR', 'S.C. Beira-Mar'), ('José de Bastos', 'team', 'S.C. Beira-Mar')]
('José Manuel De Bastos', 'PLAYED_FOR', 'Atlético Clube De Portugal');False;;True;[('José de Bastos', 'subject', 'Atlético Clube de Portugal players'), ('José de Bastos', 'wikiPageWikiLink', 'Atlético Clube de Portugal'), ('José de Bastos', 'wikiPageWikiLink', 'Atlético Clube de Portugal players')]
('José Manuel De Bastos', 'MANAGED', 'G.D. Estoril Praia');False;;True;[('José de Bastos', 'subject', 'G.D. Estoril Praia managers'), ('José de Bastos', 'wikiPageWikiLink', 'G.D. Estoril Praia managers'), ('José de Bastos', 'wikiPageWikiLink', 'G.D. Estoril Praia')]
('José Manuel De Bastos', 'PARTICIPATED_IN', '1950 Latin Cup');False;;True;[('José de Bastos', 'wikiPageWikiLink', 'Latin Cup')]
('Benfica', 'WON', 'Primeira Divisão');False;;False;
('Benfica', 'WON', 'Taça De Portugal');False;;False;
('1950 Latin Cup', 'VICTORY_OVER', 'Bordeaux');False;;False;
('Mohammed Abdullah Salem', 'PLAYS_FOR', 'Al-Kawkab');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Faisaly Fc');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al-Ittihad Club (Jeddah)');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al-Jabalain Fc');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Qadsiah Fc');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Shabab Fc (Riyadh)');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Raed Fc');False;;False;
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi Pro League');False;;False;
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi First Division League');False;;False;
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi Second Division');False;;False;
('Nazraeli Press', 'FOUNDED_BY', 'Chris Pichler');True;[('Nazraeli Press', 'FOUNDED_BY', 'Chris Pichler')];True;[('Nazraeli Press', 'FOUNDED_BY', 'Chris Pichler'), ('Nazraeli Press', 'founder', 'Chris Pichler')]
('Nazraeli Press', 'RUN_BY', 'Alison Crosby');False;;False;
