triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
"(""North Dakota Fighting Hawks men's ice hockey team"", 'HAS_COACH', 'Karl Goehring')";False;;False;
('Brad Berry', 'REPLACED', 'Dave Hakstol');False;;False;
"(""North Dakota Fighting Hawks men's ice hockey team"", 'PLAYS_IN', 'Ralph Engelstad Arena')";False;;False;
"(""North Dakota Fighting Hawks men's ice hockey team"", 'COMPETES_IN', 'National Collegiate Hockey Conference')";False;;False;
('Pompilio Maria Pirrotti', 'BORN_ON', '29/09/1710');True;[('Pompilio Maria Pirrotti', 'BORN_ON', '29/09/1710')];True;[('Pompilio Maria Pirrotti', 'BORN_ON', '29/09/1710')]
('Pompilio Maria Pirrotti', 'DIED_ON', '15/07/1766');True;[('Pompilio Maria Pirrotti', 'DIED_ON', '15/07/1766')];True;[('Pompilio Maria Pirrotti', 'DIED_ON', '15/07/1766')]
('Pompilio Maria Pirrotti', 'HAS_OCCUPATION', 'Kingdom of Naples');False;;True;[('Pompilio Maria Pirrotti', 'HAS_NATIONALITY', 'Kingdom of Naples'), ('Pompilio Maria Pirrotti', 'country of citizenship', 'Kingdom of Naples'), ('Pompilio Maria Pirrotti', 'HAS_OCCUPATION', 'educator'), ('Pompilio Maria Pirrotti', 'occupation', 'educator'), ('Pompilio Maria Pirrotti', 'HAS_OCCUPATION', 'Latin Catholic priest'), ('Pompilio Maria Pirrotti', 'occupation', 'Latin Catholic priest')]
('Pompilio Maria Pirrotti', 'PARTICIPATES_IN', 'Beatification');False;;False;
('Pompilio Maria Pirrotti', 'PARTICIPATES_IN', 'Canonization');False;;False;
('Twinkl', 'HAS_LOCATION', 'Sheffield');False;;True;[('Twinkl', 'HAS_HEADQUARTERS', 'Sheffield'), ('Twinkl', 'headquarters location', 'Sheffield'), ('Twinkl', 'WON_AWARD', 'Sheffield Business Awards'), ('Twinkl', 'award received', 'Sheffield Business Awards')]
('Twinkl', 'MANUFACTURES', 'Educational Publishing');False;;True;[('Twinkl', 'field of work', 'education'), ('Twinkl', 'official name', 'Twinkl Educational Publishing '), ('Twinkl', 'official name', 'Twinkl Educational Publishing'), ('Twinkl', 'description', 'British online educational publishing house, producing teaching and educational materials')]
('Twinkl', 'PRODUCES', 'Teaching and Educational Materials');False;;True;[('Twinkl', 'PRODUCES', 'Twinkl Create'), ('Twinkl', 'PRODUCES', 'Twinkl PlanIt'), ('Twinkl', 'PRODUCES', 'Twinkl Foundation'), ('Twinkl', 'PRODUCES', 'Twinkl Imagine'), ('Twinkl', 'PRODUCES', 'Twinkl Green'), ('Twinkl', 'PRODUCES', 'Twinkl Inclusion'), ('Twinkl', 'PRODUCES', 'Twinkl Classic'), ('Twinkl', 'PRODUCES', 'Twinkl Originals'), ('Twinkl', 'PRODUCES', 'Twinkl Boost'), ('Twinkl', 'PRODUCES', 'Twinkl Handwriting'), ('Twinkl', 'PRODUCES', 'Twinkl Book Club'), ('Twinkl', 'PRODUCES', 'Twinkl Newsroom'), ('Twinkl', 'PRODUCES', 'Twinkl Move'), ('Twinkl', 'PRODUCES', 'Twinkl Go!'), ('Twinkl', 'PRODUCES', 'Twinkl Phonics'), ('Twinkl', 'PRODUCES', 'Twinkl Life'), ('Twinkl', 'PRODUCES', 'Twinkl Party'), ('Twinkl', 'PRODUCES', 'Beyond English'), ('Twinkl', 'PRODUCES', 'Beyond Maths'), ('Twinkl', 'PRODUCES', 'Beyond Science'), ('Twinkl', 'PRODUCES', 'AR Models'), ('Twinkl', 'PRODUCES', 'Rhino Readers Reading Scheme'), ('Twinkl', 'field of work', 'education'), ('Twinkl', 'field of work', 'teaching'), ('Twinkl', 'description', 'British online educational publishing house, producing teaching and educational materials')]
('Mladen Dražetin', 'CREATED', 'Correspondence Theatre');False;;False;
('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad');True;[('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad')];True;[('Correspondence Theatre', 'alternative label', 'Correspondence Theater in Novi Sad'), ('Correspondence Theatre', 'alternative label', 'Correspondence Theater Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Serbia'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'located in the administrative territorial entity', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'location', 'Novi Sad')]
('40 years of Correspondence Theatre', 'HELD_AT', 'Novi Sad');False;;True;[('Correspondence Theatre', 'alternative label', 'Correspondence Theater in Novi Sad'), ('Correspondence Theatre', 'alternative label', 'Correspondence Theater Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'located in the administrative territorial entity', 'Novi Sad'), ('Correspondence Theatre', 'LOCATED_IN', 'Novi Sad'), ('Correspondence Theatre', 'location', 'Novi Sad')]
('Rudolf Erich Edgar Hübner', 'BORN_ON', '28/02/1965');False;;True;[('Rudolf Hübner', 'BORN_ON', '29/04/1897'), ('Rudolf Hübner', 'DIED_ON', '28/02/1965')]
('Rudolf Erich Edgar Hübner', 'DIED_ON', '28/02/1965');True;[('Rudolf Hübner', 'DIED_ON', '28/02/1965')];True;[('Rudolf Hübner', 'DIED_ON', '28/02/1965')]
('Rudolf Erich Edgar Hübner', 'PARTICIPATES_IN', 'World War II');False;;False;
('Rudolf Erich Edgar Hübner', 'PARTICIPATES_IN', 'First World War');False;;True;[('Rudolf Hübner', 'conflict', 'First World War')]
('Rudolf Erich Edgar Hübner', 'HAS_OCCUPATION', 'Dentist');False;;True;[('Rudolf Hübner', 'HAS_OCCUPATION', 'military personnel'), ('Rudolf Hübner', 'occupation', 'military personnel'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'jurist'), ('Rudolf Hübner', 'occupation', 'jurist'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'historian'), ('Rudolf Hübner', 'occupation', 'historian'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'university teacher'), ('Rudolf Hübner', 'occupation', 'university teacher'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'legal historian'), ('Rudolf Hübner', 'occupation', 'legal historian'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'physician'), ('Rudolf Hübner', 'occupation', 'physician'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'bookseller'), ('Rudolf Hübner', 'occupation', 'bookseller'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'high jumper'), ('Rudolf Hübner', 'occupation', 'high jumper')]
('Rudolf Erich Edgar Hübner', 'HAS_OCCUPATION', 'General');False;;True;[('Rudolf Hübner', 'HAS_OCCUPATION', 'military personnel'), ('Rudolf Hübner', 'occupation', 'military personnel'), ('Rudolf Hübner', 'military or police rank', 'Generalleutnant'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'jurist'), ('Rudolf Hübner', 'occupation', 'jurist'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'historian'), ('Rudolf Hübner', 'occupation', 'historian'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'university teacher'), ('Rudolf Hübner', 'occupation', 'university teacher'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'legal historian'), ('Rudolf Hübner', 'occupation', 'legal historian'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'physician'), ('Rudolf Hübner', 'occupation', 'physician'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'bookseller'), ('Rudolf Hübner', 'occupation', 'bookseller'), ('Rudolf Hübner', 'HAS_OCCUPATION', 'high jumper'), ('Rudolf Hübner', 'occupation', 'high jumper')]
"('Rudolf Erich Edgar Hübner', 'HAS_AWARD', ""Knight's Cross of the Iron Cross"")";False;;False;
('Rudolf Erich Edgar Hübner', 'HAS_AWARD', 'German Cross in Gold');False;;True;[('Rudolf Hübner', 'HAS_NATIONALITY', 'German'), ('Rudolf Hübner', 'WON_AWARD', 'German Cross in Gold'), ('Rudolf Hübner', 'award received', 'German Cross in Gold'), ('Rudolf Hübner', 'languages spoken, written or signed', 'German'), ('Rudolf Hübner', 'writing language', 'German')]
('Wang Zhiwen', 'BORN_IN', 'Chenghai, Guangdong');False;;False;
('Wang Zhiwen', 'HAS_BIRTH_DATE', '1962');False;;True;[('Wang Zhiwen', 'description', 'Chinese micro-calligrapher (born 1962)'), ('Wang Zhiwen', 'BORN_ON', '1962'), ('Wang Zhiwen', 'date of birth', '1962')]
('Wang Zhiwen', 'CREATED', '350 thousand traditional Chinese characters on an arrow container');False;;True;[('Wang Zhiwen', 'languages spoken, written or signed', 'Chinese')]
('Wang Zhiwen', 'PARTICIPATES_IN', 'World Expo in Shanghai');False;;False;
('Credito Romagnolo', 'ACQUIRED_BY', 'Credito Italiano');False;;False;
('Credito Romagnolo', 'HAS_BRANCHES', 'Rolo Banca');False;;False;
('Rolo Banca', 'HAS_BRANCHES', 'Carimonte Banca');False;;False;
('Merger of Credito Romagnolo Group', 'OCCURS_IN', 'Credito Romagnolo');False;;True;[('Credito Romagnolo', 'label', 'Credito Romagnolo')]
('Niemandsland and Beyond', 'RELEASED', 'Koos Kombuis');False;;True;[('Niemandsland and Beyond', 'PERFORMED_BY', 'Koos Kombuis'), ('Niemandsland and Beyond', 'performer', 'Koos Kombuis'), ('Niemandsland and Beyond', 'RELEASED_ON', '1990'), ('Niemandsland and Beyond', 'description', 'album by Koos Kombuis')]
('Niemandsland and Beyond', 'RELEASED_BY', 'Shifty Records');False;;False;
('Santa Maria Assunta', 'LOCATED_IN', 'Pievepelago');True;[('Santa Maria Assunta', 'LOCATED_IN', 'Pievepelago'), ('Santa Maria Assunta', 'LOCATED_IN', 'Pievepelago')];True;"[('Santa Maria Assunta', 'description', 'church building in Pievepelago, Italy'), ('Santa Maria Assunta', 'LOCATED_IN', 'Pievepelago'), ('Santa Maria Assunta', 'LOCATED_IN', 'Pievepelago'), ('Santa Maria Assunta', 'located in the administrative territorial entity', 'Pievepelago'), ('Santa Maria Assunta', 'street address', 'piazzale Don Luigi Bernardi &#8210; Pievepelago '), ('Santa Maria Assunta', 'LOCATED_IN', 'Italy'), ('Santa Maria Assunta', 'Commons category', 'Santa Maria Assunta (Pievepelago)'), ('Santa Maria Assunta', 'LOCATED_IN', 'Italy'), ('Santa Maria Assunta', 'LOCATED_IN', 'Venice'), ('Santa Maria Assunta', 'LOCATED_IN', 'Venice'), ('Santa Maria Assunta', 'LOCATED_IN', 'Pescia'), ('Santa Maria Assunta', 'LOCATED_IN', 'Pescia')]"
('Santa Maria Assunta', 'IS_A_TYPE_OF', 'Emilia-Romagna');False;;False;
('Santa Maria Assunta', 'IS_A_TYPE_OF', 'Modena');False;;True;[('Santa Maria Assunta', 'diocese', 'Roman Catholic Archdiocese of Modena-Nonantola')]
('Yedlin', 'HAS_NOTABLE_PERSON', 'DeAndre Yedlin');False;;True;[('Yedlin', 'different from', 'Yedlin'), ('Yedlin', 'label', 'Yedlin'), ('Steve Yedlin', 'HAS_SURNAME', 'Yedlin'), ('Steve Yedlin', 'family name', 'Yedlin')]
('Yedlin', 'HAS_NOTABLE_PERSON', 'Pablo Yedlin');False;;True;[('Yedlin', 'different from', 'Yedlin'), ('Yedlin', 'label', 'Yedlin'), ('Steve Yedlin', 'HAS_SURNAME', 'Yedlin'), ('Steve Yedlin', 'family name', 'Yedlin')]
('Yedlin', 'HAS_NOTABLE_PERSON', 'Steve Yedlin');False;;True;[('Yedlin', 'different from', 'Yedlin'), ('Yedlin', 'label', 'Yedlin'), ('Steve Yedlin', 'HAS_SURNAME', 'Yedlin'), ('Steve Yedlin', 'family name', 'Yedlin'), ('Steve Yedlin', 'given name', 'Steve')]
('2016 Fed Cup Americas Zone Group I Play-offs', 'HAS_PARTICIPANT', '2016 Fed Cup Americas Zone Group I');False;;True;[('2016 Fed Cup Europe/Africa Zone Group III – Pool A', 'label', '2016 Fed Cup Europe/Africa Zone Group III – Pool A'), ('2016 Fed Cup Europe/Africa Zone Group III – Pool A', 'alternative label', '2016 Fed Cup Europe/Africa Zone Group III - Pool A'), ('2016 Fed Cup Europe/Africa Zone Group III – Pool A', 'facet of', '2016 Fed Cup'), ('2016 Fed Cup Europe/Africa Zone Group III – Pool A', 'OCCURS_ON', '2016'), ('2016 Fed Cup Europe/Africa Zone Group III – Pool A', 'point in time', '2016'), ('2016 Fed Cup Americas Zone Group I – play-offs', 'label', '2016 Fed Cup Americas Zone Group I – play-offs'), ('2016 Fed Cup Americas Zone Group I – play-offs', 'facet of', '2016 Fed Cup'), ('2016 Fed Cup Americas Zone Group I – play-offs', 'OCCURS_ON', '2016'), ('2016 Fed Cup Americas Zone Group I – play-offs', 'point in time', '2016')]
('2016 Fed Cup Americas Zone Group I Play-offs', 'OCCURS_IN', 'World Group II play-offs');False;;False;
('2016 Fed Cup Americas Zone Group I Play-offs', 'OCCURS_IN', 'Americas Zone Group II');False;;True;[('2016 Fed Cup Americas Zone Group I – play-offs', 'label', '2016 Fed Cup Americas Zone Group I – play-offs')]
('Anterior Interosseous Nerve', 'HAS_SYNDROME', 'Anterior Interosseous Syndrome');False;;False;
('Anterior Interosseous Nerve', 'SUPPLIES', 'Muscle');False;;False;
('Deep Branch of Radial Nerve', 'IS_A_TYPE_OF', 'Nerve');False;;False;
('Posterior Interosseous Nerve', 'IS_A_TYPE_OF', 'Nerve');False;;True;[('Interosseous nerve', 'instance of', 'nerve'), ('Interosseous nerve', 'different from', 'interosseous nerve of leg'), ('Interosseous nerve', 'label', 'Interosseous nerve')]
('Fossoli', 'IS_PART_OF', 'Carpi');False;;True;[('Fossoli', 'LOCATED_IN', 'Carpi'), ('Fossoli', 'LOCATED_IN', 'Carpi'), ('Fossoli', 'located in the administrative territorial entity', 'Carpi')]
('Fossoli', 'LOCATED_IN', 'Modena');False;;True;[('Fossoli', 'LOCATED_IN', 'Italy'), ('Fossoli', 'LOCATED_IN', 'Carpi'), ('Fossoli', 'LOCATED_IN', 'Carpi'), ('Fossoli', 'LOCATED_IN', 'UTC+01:00'), ('Fossoli', 'LOCATED_IN', 'UTC+02:00'), ('Fossoli', 'LOCATED_IN', 'United Kingdom'), ('Fossoli', 'LOCATED_IN', 'Dumfries and Galloway'), ('Fossoli', 'LOCATED_IN', 'Dumfries and Galloway')]
('Carpi', 'LOCATED_IN', 'Modena');False;;True;[('Carpi', 'LOCATED_IN', 'UTC+01:00'), ('Carpi', 'LOCATED_IN', 'UTC+02:00'), ('Carpi', 'LOCATED_IN', 'Central European Time')]
('Modena', 'LOCATED_IN', 'Emilia-Romagna');False;;True;[('Modena', 'LOCATED_IN', 'Province of Modena'), ('Modena', 'LOCATED_IN', 'Province of Modena'), ('Modena', 'LOCATED_IN', 'Italy')]
('Fossoli', 'HAS_HISTORICAL_EVENT', 'Concentration Camp');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'List of ships of the Second World War');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Axis ships');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Armed vessels');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Submarines');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Smaller vessels');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Troop and prisoner repatriation vessels');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Garrison surrender vessels');False;;False;
('Second World War', 'HAS_PARTICIPANT', 'Post-surrender occupation vessels');False;;False;
('Henry Ladd and Gretchen Hoyt Corbett House', 'BUILT_BY', 'Henry Ladd Corbett');False;;True;[('H. L. and Gretchen Hoyt Corbett House', 'BUILT_BY', 'Morris H. Whitehouse'), ('Henry Ladd Corbett', 'label', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'HAS_FAMILY_MEMBER', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'child', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'given name', 'Henry')]
('Henry Ladd Corbett', 'MARRIED_TO', 'Gretchen Hoyt');False;;False;
('Henry Ladd Corbett', 'LIVES_IN', 'Henry Ladd and Gretchen Hoyt Corbett House');False;;True;[('Henry Ladd Corbett', 'label', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'HAS_FAMILY_MEMBER', 'Gretchen Corbett'), ('Henry Ladd Corbett', 'child', 'Gretchen Corbett'), ('Henry Ladd Corbett', 'HAS_FAMILY_MEMBER', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'child', 'Henry Ladd Corbett'), ('Henry Ladd Corbett', 'given name', 'Henry')]
('Gretchen Hoyt', 'LIVES_IN', 'Henry Ladd and Gretchen Hoyt Corbett House');False;;True;[('H. L. and Gretchen Hoyt Corbett House', 'label', 'H. L. and Gretchen Hoyt Corbett House'), ('H. L. and Gretchen Hoyt Corbett House', 'alternative label', 'Corbett House'), ('H. L. and Gretchen Hoyt Corbett House', 'Commons category', 'H. L. and Gretchen Hoyt Corbett House')]
('National Register of Historic Places Listing', 'OCCURS_IN', 'Henry Ladd and Gretchen Hoyt Corbett House');False;;False;
('Henry Ladd and Gretchen Hoyt Corbett House', 'HAS_LOCATION', 'Dunthorpe');False;;False;
('Dunthorpe', 'HAS_LOCATION', 'Portland');False;;False;
('None', 'HAS_PARTICIPANT', 'None');False;;True;"[('None', 'HAS_WEBSITE', 'http://www.comune.none.to.it'), ('None', 'official website', 'http://www.comune.none.to.it'), ('None', 'different from', 'None'), ('None', 'capital', 'None'), ('None', ""topic's main category"", 'Category:None, Piedmont'), ('None', 'label', 'None'), ('None', 'official name', 'None'), ('None', 'official name', 'None '), ('None', 'title', 'None ')]"
('Pratley Putty', 'INVENTED_BY', 'George Montague Pratley');False;;False;
('Pratley Putty', 'ASSISTED_BY', 'Frank Robinson');False;;False;
('Pratley Putty', 'PRODUCED_BY', 'Pratley');False;;True;"[('Pratley Putty', 'label', 'Pratley Putty'), ('Pratley Putty', 'alternative label', ""Pratley's Putty""), ('Pratley Putty', 'HAS_WEBSITE', 'http://www.pratleyadhesives.com/diy-adhesives/pratley-putty-original'), ('Pratley Putty', 'official website', 'http://www.pratleyadhesives.com/diy-adhesives/pratley-putty-original')]"
('George Montague Pratley', 'BORN_IN', 'South Africa');False;;False;
('Goutam Smriti Satpati Binapani Vidyamandir', 'HAS_STUDENT', 'Madhyamik and Higher Secondary Examinations');False;;False;
('Goutam Smriti Satpati Binapani Vidyamandir', 'LOCATED_IN', 'Satpati');False;;False;
('Satpati', 'PART_OF', 'Paschim Midnapore');False;;False;
('MafF', 'ENCODED_BY', 'MAFF');False;;True;[('MAFF', 'label', 'MAFF')]
('MafG', 'ENCODED_BY', 'MAFG');False;;True;[('MAFG', 'ortholog', 'Mafg'), ('MAFG', 'ortholog', 'mafgb'), ('MAFG', 'ortholog', 'mafga')]
('MafK', 'ENCODED_BY', 'MAFK');False;;True;[('MAFK', 'label', 'MAFK'), ('MAFK', 'ortholog', 'Mafk'), ('MAFK', 'ortholog', 'mafk')]
('Small Maf proteins', 'REGULATES', 'CNC');False;;False;
('Small Maf proteins', 'REGULATES', 'Bach');False;;False;
('Small Maf proteins', 'FORMS_GROUP', 'MafF');False;;False;
('Small Maf proteins', 'FORMS_GROUP', 'MafG');False;;False;
('Small Maf proteins', 'FORMS_GROUP', 'MafK');False;;False;
('Rui Veloso', 'CREATED', 'A Espuma das Canções');False;;False;
('A Espuma das Canções Release', 'OCCURS_IN', 'A Espuma das Canções');False;;True;[('A Espuma das Canções', 'label', 'A Espuma das Canções')]
('Vale de Lobos', 'LOCATED_IN', 'Sintra');False;;False;
('London', 'LOCATED_IN', 'A Espuma das Canções');False;;False;
('Rio de Janeiro', 'LOCATED_IN', 'A Espuma das Canções');False;;False;
('A Espuma das Canções', 'HAS_EVENT', 'A Espuma das Canções Release');False;;True;[('A Espuma das Canções', 'label', 'A Espuma das Canções')]
('A Espuma das Canções', 'HAS_DESCRIPTION', 'None');False;;True;[('A Espuma das Canções', 'description', 'album by Rui Veloso')]
('François-Isidore Darquier', 'DIED_ON', '1812');True;[('François-Isidore Darquier', 'DIED_ON', '12/12/1812')];True;[('François-Isidore Darquier', 'DIED_ON', '12/12/1812'), ('François-Isidore Darquier', 'date of death', '12 December 1812'), ('François-Isidore Darquier', 'description', 'French military personnel (1770-1812)')]
('François-Isidore Darquier', 'PARTICIPATES_IN', 'Peninsular War');False;;False;
('François-Isidore Darquier', 'BORN_ON', '1770');True;[('François-Isidore Darquier', 'BORN_ON', '05/06/1770')];True;[('François-Isidore Darquier', 'BORN_ON', '05/06/1770'), ('François-Isidore Darquier', 'date of birth', '5 June 1770'), ('François-Isidore Darquier', 'description', 'French military personnel (1770-1812)')]
('Ali Al-Shoalah', 'BORN_ON', '29/10/1988');True;[('Ali Al-Shoalah', 'BORN_ON', '29/10/1988')];True;[('Ali Al-Shoalah', 'BORN_ON', '29/10/1988')]
('Ali Al-Shoalah', 'HAS_NATIONALITY', 'Saudi Arabia');True;[('Ali Al-Shoalah', 'HAS_NATIONALITY', 'Saudi')];True;[('Ali Al-Shoalah', 'BORN_IN', 'Saudi Arabia'), ('Ali Al-Shoalah', 'place of birth', 'Saudi Arabia'), ('Ali Al-Shoalah', 'HAS_NATIONALITY', 'Saudi'), ('Ali Al-Shoalah', 'country of citizenship', 'Saudi Arabia'), ('Ali Al-Shoalah', 'description', 'Saudi Arabian footballer')]
('Ali Al-Shoalah', 'PLAYS_FOR', 'Saudi Arabia');False;;True;[('Ali Al-Shoalah', 'BORN_IN', 'Saudi Arabia'), ('Ali Al-Shoalah', 'place of birth', 'Saudi Arabia'), ('Ali Al-Shoalah', 'HAS_NATIONALITY', 'Saudi'), ('Ali Al-Shoalah', 'country of citizenship', 'Saudi Arabia'), ('Ali Al-Shoalah', 'PLAYS_FOR', 'Al-Khaleej FC'), ('Ali Al-Shoalah', 'PLAYS_FOR', 'Al-Faisaly FC'), ('Ali Al-Shoalah', 'description', 'Saudi Arabian footballer')]
('Recy Taylor', 'HAS_ORGANIZATION', 'Committee for Equal Justice');False;;False;
('Rosa Parks', 'HAS_ORGANIZATION', 'Committee for Equal Justice');False;;False;
"('Recy Taylor', 'PARTICIPATES_IN', ""Recy Taylor's Case"")";False;;True;[('Recy Taylor', 'HAS_SURNAME', 'Taylor'), ('Recy Taylor', 'family name', 'Taylor')]
"('Rosa Parks', 'PARTICIPATES_IN', ""Recy Taylor's Case"")";False;;False;
"(""Recy Taylor's Case"", 'HAS_PARTICIPANT', 'Recy Taylor')";False;;True;[('Recy Taylor', 'HAS_SURNAME', 'Taylor'), ('Recy Taylor', 'family name', 'Taylor')]
"(""Recy Taylor's Case"", 'HAS_PARTICIPANT', 'Rosa Parks')";False;;False;
('Committee for Equal Justice', 'HAS_MEMBER', 'WEB DuBois');False;;False;
('Committee for Equal Justice', 'HAS_MEMBER', 'Mary Church Terrell');False;;False;
('Committee for Equal Justice', 'HAS_MEMBER', 'Oscar Hammerstein II');False;;False;
('Committee for Equal Justice', 'HAS_MEMBER', 'John Sengstacke');False;;False;
('Committee for Equal Justice', 'HAS_MEMBER', 'Langston Hughes');False;;False;
('XHTOM-FM', 'BROADCASTS', 'Toluca');False;;True;[('XHTOM-FM', 'LOCATED_IN', 'Toluca'), ('XHTOM-FM', 'LOCATED_IN', 'Toluca'), ('XHTOM-FM', 'located in the administrative territorial entity', 'Toluca'), ('XHTOM-FM', 'description', 'Radio station in Toluca, State of Mexico')]
('XHTOM-FM', 'HAS_FORMAT', 'Mexico');False;;True;[('XHTOM-FM', 'LOCATED_IN', 'Mexico'), ('XHTOM-FM', 'country', 'Mexico'), ('XHTOM-FM', 'description', 'Radio station in Toluca, State of Mexico')]
('XHTOM-FM', 'ESTABLISHED_IN', '1992');False;;False;
('Gilbert Eugène Ducournau', 'BORN_IN', 'Caracas');True;[('Gilbert Ducournau', 'BORN_IN', 'Caracas')];True;[('Gilbert Ducournau', 'BORN_IN', 'Caracas'), ('Gilbert Ducournau', 'place of birth', 'Caracas')]
('Gilbert Eugène Ducournau', 'HAS_NATIONALITY', 'Venezuela');True;[('Gilbert Ducournau', 'HAS_NATIONALITY', 'Venezuela')];True;[('Gilbert Ducournau', 'HAS_NATIONALITY', 'Venezuela'), ('Gilbert Ducournau', 'country of citizenship', 'Venezuela')]
('Gilbert Eugène Ducournau', 'HAS_NATIONALITY', 'France');False;;True;[('Gilbert Ducournau', 'HAS_NATIONALITY', 'Venezuela')]
('John Prentiss Browne', 'BORN_ON', '01/06/1920');False;;False;
('John Prentiss Browne', 'DIED_ON', '22/05/2005');False;;False;
('John Prentiss Browne', 'DESIGNED', 'Donnelly Science Center');False;;False;
('John Prentiss Browne', 'HAS_OCCUPATION', 'Architect');False;;False;
('World War II', 'OCCURS_IN', 'Maryland');False;;False;
('The Young Farmers', 'ESTABLISHED', 'Establishment of The Young Farmers');False;;False;
('The Young Farmers', 'DISBANDED_IN', 'Disbandment of The Young Farmers');False;;False;
('Statue of Nicholas of Tolentino', 'LOCATED_IN', 'Charles Bridge');True;[('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Charles Bridge')];True;[('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Czech Republic'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Charles Bridge'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'location', 'Charles Bridge'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'Commons category', 'Statue of Saint Nicholas of Tolentino on Charles Bridge'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'label', 'Statue of Nicholas of Tolentino, Charles Bridge')]
