triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Kasey Remel Palmer', 'PLAYS_FOR', 'Coventry City');True;[('Kasey Palmer', 'PLAYS_FOR', 'Coventry City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Coventry City F.C.')];True;[('Kasey Palmer', 'PLAYS_FOR', '→ Huddersfield Town'), ('Kasey Palmer', 'PLAYS_FOR', '→ Blackburn Rovers'), ('Kasey Palmer', 'PLAYS_FOR', '→ Bristol City'), ('Kasey Palmer', 'PLAYS_FOR', '→ Derby County'), ('Kasey Palmer', 'PLAYS_FOR', '→ Swansea City'), ('Kasey Palmer', 'wikiPageWikiLink', 'Coventry City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Coventry City F.C.'), ('Kasey Palmer', 'clubs', 'Coventry City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Bristol City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Chelsea F.C.'), ('Kasey Palmer', 'currentclub', 'Coventry City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Blackburn Rovers F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Derby County F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Huddersfield Town A.F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Coventry City F.C.'), ('Kasey Palmer', 'team', 'Coventry City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'England national under-17 football team'), ('Kasey Palmer', 'PLAYS_FOR', 'England national under-18 football team'), ('Kasey Palmer', 'PLAYS_FOR', 'England national under-20 football team'), ('Kasey Palmer', 'PLAYS_FOR', 'Bristol City F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Charlton Athletic F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Chelsea F.C.'), ('Kasey Palmer', 'PLAYS_FOR', 'Swansea City A.F.C.')]
('Theocratic Government', 'ASSOCIATED_WITH', 'The Church of God (Jerusalem Acres)');False;;True;[('Theocratic Government', 'comment', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'abstract', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'subject', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God of Prophecy'), ('Theocratic Government', 'wikiPageWikiLink', 'The Church of God (Jerusalem Acres)')]
('Theocratic Government', 'ASSOCIATED_WITH', 'Church of God');False;;True;[('Theocratic Government', 'comment', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'abstract', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'subject', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God (Cleveland, Tennessee)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God of Prophecy'), ('Theocratic Government', 'wikiPageWikiLink', 'The Church of God (Jerusalem Acres)')]
('Theocratic Government', 'ASSOCIATED_WITH', 'Church of God of Prophecy');False;;True;[('Theocratic Government', 'comment', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'abstract', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'subject', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God (Cleveland, Tennessee)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God (Jerusalem Acres)'), ('Theocratic Government', 'wikiPageWikiLink', 'Church of God of Prophecy'), ('Theocratic Government', 'wikiPageWikiLink', 'The Church of God (Jerusalem Acres)')]
('Theocratic Government', 'ASSOCIATED_WITH', 'A.J. Tomlinson');False;;True;[('Theocratic Government', 'comment', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'abstract', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.')]
('Theocratic Government', 'ASSOCIATED_WITH', 'Grady R. Kent');False;;True;[('Theocratic Government', 'comment', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'abstract', 'Theocratic Government is a form of Ecclesiastical polity that has been historically associated with the teachings of A.J. Tomlinson and Grady R. Kent. It was previously employed in Church of God and Church of God of Prophecy and now only remains in use with The Church of God (Jerusalem Acres) and a few smaller organizations. It was designed to be patterned after the same form of government used in the Bible by Moses and Jesus. It consists of an Anointed Leader at the head, Twelve Apostles, Seven Business Overseers, and Seventy-Two Prophets, in addition to having various bishops, deacons and ministers serving under them.'), ('Theocratic Government', 'wikiPageWikiLink', 'Grady R. Kent')]
('Tara Palmeri', 'HAS_NATIONALITY', 'American');True;[('Tara Palmeri', 'HAS_NATIONALITY', 'American and Polish'), ('Tara Palmeri', 'HAS_NATIONALITY', 'American')];True;[('Tara Palmeri', 'HAS_NATIONALITY', 'American and Polish'), ('Tara Palmeri', 'citizenship', 'American and Polish'), ('Tara Palmeri', 'subject', 'American people of Polish descent'), ('Tara Palmeri', 'subject', '21st-century American women'), ('Tara Palmeri', 'subject', '21st-century American journalists'), ('Tara Palmeri', 'subject', 'American women journalists'), ('Tara Palmeri', 'subject', 'American University School of Communication alumni'), ('Tara Palmeri', 'wikiPageWikiLink', 'American people of Polish descent'), ('Tara Palmeri', 'wikiPageWikiLink', '21st-century American women'), ('Tara Palmeri', 'wikiPageWikiLink', '21st-century American journalists'), ('Tara Palmeri', 'wikiPageWikiLink', 'American women journalists'), ('Tara Palmeri', 'wikiPageWikiLink', 'American University'), ('Tara Palmeri', 'wikiPageWikiLink', 'American University School of Communication alumni'), ('Tara Palmeri', 'EDUCATED_AT', 'American University'), ('Tara Palmeri', 'almaMater', 'American University'), ('Tara Palmeri', 'HAS_NATIONALITY', 'American'), ('Tara Palmeri', 'HAS_NATIONALITY', 'Poland'), ('Tara Palmeri', 'EDUCATED_AT', 'American University'), ('Tara Palmeri', 'almaMater', 'American University')]
('Tara Palmeri', 'HAS_DESCENT', 'Polish');False;;True;[('Tara Palmeri', 'HAS_NATIONALITY', 'American and Polish'), ('Tara Palmeri', 'citizenship', 'American and Polish'), ('Tara Palmeri', 'subject', 'American people of Polish descent'), ('Tara Palmeri', 'wikiPageWikiLink', 'American people of Polish descent')]
('Tara Palmeri', 'WORKS_FOR', 'Puck');True;[('Tara Palmeri', 'WORKS_FOR', 'Puck'), ('Tara Palmeri', 'WORKS_FOR', 'Puck (media company)')];True;[('Tara Palmeri', 'WORKS_FOR', 'Puck'), ('Tara Palmeri', 'employer', 'Puck'), ('Tara Palmeri', 'wikiPageWikiLink', 'Puck (media company)'), ('Tara Palmeri', 'WORKS_FOR', 'Puck (media company)'), ('Tara Palmeri', 'employer', 'Puck (media company)')]
('Tara Palmeri', 'WORKED_FOR', 'Politico');False;;True;[('Tara Palmeri', 'wikiPageWikiLink', 'Politico')]
('Tara Palmeri', 'HOSTS', 'Broken: Seeking Justice');False;;False;
('Tara Palmeri', 'HOSTS', 'Power: The Maxwells');False;;False;
('Tara Palmeri', 'WORKED_FOR', 'Washington Examiner');False;;True;[('Tara Palmeri', 'wikiPageWikiLink', 'Washington Examiner')]
('Tara Palmeri', 'WORKED_FOR', 'New York Post');False;;True;[('Tara Palmeri', 'wikiPageWikiLink', 'New York Post')]
('Tara Palmeri', 'WORKED_FOR', 'ABC News');False;;True;[('Tara Palmeri', 'wikiPageWikiLink', 'ABC News')]
('How Funny!!', 'DIRECTED_BY', 'Nilu Doma Sherpa');True;[('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa')];True;[('How Funny', 'story', 'Nilu Doma Sherpa'), ('How Funny', 'wikiPageWikiLink', 'Nilu Doma Sherpa'), ('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny', 'director', 'Nilu Doma Sherpa'), ('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny', 'director', 'Nilu Doma Sherpa'), ('How Funny', 'WRITTEN_BY', 'Nilu Doma Sherpa'), ('How Funny', 'writer', 'Nilu Doma Sherpa')]
('How Funny!!', 'PRODUCED_BY', 'Malvika Subba');True;[('How Funny', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny', 'PRODUCED_BY', 'Malvika Subba')];True;[('How Funny', 'wikiPageWikiLink', 'Malvika Subba'), ('How Funny', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny', 'producer', 'Malvika Subba'), ('How Funny', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny', 'producer', 'Malvika Subba')]
('How Funny!!', 'FEATURES', 'Dayahang Rai');True;[('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Dayahang Rai')];True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'starring', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'wikiPageWikiLink', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'starring', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Keki Adhikari')]
('How Funny!!', 'FEATURES', 'Priyanka Karki');True;[('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Priyanka Karki')];True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'starring', 'Priyanka Karki'), ('How Funny', 'wikiPageWikiLink', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'starring', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Keki Adhikari')]
('How Funny!!', 'FEATURES', 'Keki Adhikari');True;[('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Keki Adhikari')];True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'starring', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'wikiPageWikiLink', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'starring', 'Keki Adhikari')]
('How Funny!!', 'FEATURES', 'Anoop Bikram Shahi');True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi')];True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'starring', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'wikiPageWikiLink', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'starring', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Keki Adhikari')]
('How Funny!!', 'FEATURES', 'Nisha Adhikari');True;[('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Nisha Adhikari')];True;[('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'starring', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Keki Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'wikiPageWikiLink', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Priyanka Karki'), ('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny', 'FEATURES', 'Nisha Adhikari'), ('How Funny', 'starring', 'Nisha Adhikari'), ('How Funny', 'FEATURES', 'Shishir Rana'), ('How Funny', 'FEATURES', 'Keki Adhikari')]
('Malvika Subba', 'PART_OF', 'Eyecore Films Nepal');False;;True;[('Malvika Subba', 'BORN_IN', 'Nepal'), ('Malvika Subba', 'birthPlace', 'Nepal'), ('Malvika Subba', 'BORN_IN', 'Nepal'), ('Malvika Subba', 'birthPlace', 'Nepal'), ('Malvika Subba', 'wikiPageWikiLink', 'Nepal')]
('Malvika Subba', 'PART_OF', 'A Tiny But Big Pictures');False;;False;
('How Funny!!', 'OCCURRED_IN', 'Kathmandu');False;;True;[('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'subject', 'Films shot in Kathmandu'), ('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'OCCURRED_IN', '2016'), ('How Funny', 'wikiPageWikiLink', 'Films shot in Kathmandu'), ('How Funny', 'wikiPageWikiLink', 'Kathmandu')]
('Bertram Charles Ballard', 'BORN_ON', '22/01/1903');True;[('Bertram Ballard', 'BORN_ON', '1903'), ('Bertram Ballard', 'BORN_ON', '1903')];True;[('Bertram Ballard', 'BORN_IN', '1903'), ('Bertram Ballard', 'BORN_ON', '1903'), ('Bertram Ballard', 'BORN_IN', '1903'), ('Bertram Ballard', 'BORN_ON', '1903')]
('Bertram Charles Ballard', 'DIED_ON', '15/07/1981');True;[('Bertram Ballard', 'DIED_ON', '1981'), ('Bertram Ballard', 'DIED_ON', '1981')];True;[('Bertram Ballard', 'OCCURRED_IN', '1981'), ('Bertram Ballard', 'OCCURRED_IN', '1981'), ('Bertram Ballard', 'DIED_IN', '1981'), ('Bertram Ballard', 'DIED_ON', '1981'), ('Bertram Ballard', 'OCCURRED_IN', '1981'), ('Bertram Ballard', 'DIED_IN', '1981'), ('Bertram Ballard', 'DIED_ON', '1981')]
('Bertram Charles Ballard', 'HAS_NATIONALITY', 'Australian');True;[('Bertram Ballard', 'HAS_NATIONALITY', 'Australian'), ('Bertram Ballard', 'nationality', 'Australian')];True;"[('Bertram Ballard', 'as', 'Acting High Commissioner'), ('Bertram Ballard', 'as', ""Chargé d'affaires""), ('Bertram Ballard', 'HAS_NATIONALITY', 'Australian'), ('Bertram Ballard', 'nationality', 'Australian'), ('Bertram Ballard', 'wikiPageWikiLink', 'List of Australian High Commissioners to Sri Lanka'), ('Bertram Ballard', 'wikiPageWikiLink', 'Australian Public Service'), ('Bertram Ballard', 'wikiPageWikiLink', 'List of Australian High Commissioners to Ghana'), ('Bertram Ballard', 'wikiPageWikiLink', 'Australian Consulate-General, Noumea'), ('Bertram Ballard', 'wikiPageWikiLink', 'List of Australian Ambassadors to Israel'), ('Bertram Ballard', 'wikiPageWikiLink', 'List of Australian Ambassadors to Sweden'), ('Bertram Ballard', 'wikiPageWikiLink', 'List of Australian Ambassadors to Thailand'), ('Bertram Ballard', 'title', 'List of Australian High Commissioners to Sri Lanka'), ('Bertram Ballard', 'title', 'List of Australian High Commissioners to Ghana'), ('Bertram Ballard', 'title', 'Australian Consulate-General, Noumea'), ('Bertram Ballard', 'title', 'List of Australian Ambassadors to Israel'), ('Bertram Ballard', 'title', 'List of Australian Ambassadors to Sweden'), ('Bertram Ballard', 'title', 'List of Australian Ambassadors to Thailand')]"
('Bertram Charles Ballard', 'STUDIED_AT', 'University of Melbourne');False;;True;[('Bertram Ballard', 'EDUCATED_AT', 'University of Melbourne'), ('Bertram Ballard', 'almaMater', 'University of Melbourne'), ('Bertram Ballard', 'subject', 'University of Melbourne alumni'), ('Bertram Ballard', 'wikiPageWikiLink', 'University of Melbourne'), ('Bertram Ballard', 'wikiPageWikiLink', 'University of Melbourne alumni'), ('Bertram Ballard', 'EDUCATED_AT', 'University of Melbourne'), ('Bertram Ballard', 'almaMater', 'University of Melbourne')]
('Bertram Charles Ballard', 'RECEIVED', 'Member of the Order of Australia');False;;True;[('Bertram Ballard', 'subject', 'Members of the Order of Australia'), ('Bertram Ballard', 'wikiPageWikiLink', 'Members of the Order of Australia'), ('Bertram Ballard', 'wikiPageWikiLink', 'Order of Australia')]
('Nauhjheel', 'LOCATED_IN', 'Mathura district');False;;True;[('Nauhjheel', 'comment', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'abstract', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'subject', 'Cities and towns in Mathura district'), ('Nauhjheel', 'wikiPageWikiLink', 'Mathura'), ('Nauhjheel', 'wikiPageWikiLink', 'Mathura district'), ('Nauhjheel', 'wikiPageWikiLink', 'Cities and towns in Mathura district')]
('Nauhjheel', 'LOCATED_BETWEEN', 'Mathura');False;;True;[('Nauhjheel', 'comment', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'abstract', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'subject', 'Cities and towns in Mathura district'), ('Nauhjheel', 'wikiPageWikiLink', 'Mathura'), ('Nauhjheel', 'wikiPageWikiLink', 'Mathura district'), ('Nauhjheel', 'wikiPageWikiLink', 'Cities and towns in Mathura district')]
('Nauhjheel', 'LOCATED_BETWEEN', 'Vrindavan');False;;True;[('Nauhjheel', 'comment', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'abstract', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'wikiPageWikiLink', 'Vrindavan')]
('Nauhjheel', 'LOCATED_BETWEEN', 'Delhi');False;;False;
('Nauhjheel', 'LOCATED_NEAR', 'Yamuna Expressway');False;;True;[('Nauhjheel', 'comment', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'abstract', 'Nauhjheel is a town and block in Mathura district, Agra division, Uttar Pradesh, India. its under many villages. it is nearby Yamuna ExpressWay . Nauhjheel is situated 48 kilometers from the city of Mathura and 31 km from Vrindavan City. Before Some Years, Nauhjheel have nine Lakes. It belongs to Yamuna Expressway.'), ('Nauhjheel', 'wikiPageWikiLink', 'Yamuna Expressway')]
('Shree Jhari Hanuman Temple', 'LOCATED_IN', 'Nauhjheel');False;;False;
('Ralph Humphrey', 'BORN_IN', 'Youngstown');True;[('Ralph Humphrey', 'BORN_IN', 'Youngstown, Ohio, U.S.'), ('Ralph Humphrey', 'BORN_IN', 'Youngstown, Ohio')];True;[('Ralph Humphrey', 'BORN_IN', 'Youngstown, Ohio, U.S.'), ('Ralph Humphrey', 'birthPlace', 'Youngstown, Ohio, U.S.'), ('Ralph Humphrey', 'BORN_IN', 'Youngstown, Ohio'), ('Ralph Humphrey', 'birthPlace', 'Youngstown, Ohio'), ('Ralph Humphrey', 'subject', 'Artists from Youngstown, Ohio'), ('Ralph Humphrey', 'BORN_IN', '1937'), ('Ralph Humphrey', 'subject', 'Youngstown State University alumni'), ('Ralph Humphrey', 'wikiPageWikiLink', 'Artists from Youngstown, Ohio'), ('Ralph Humphrey', 'BORN_IN', '1937'), ('Ralph Humphrey', 'wikiPageWikiLink', 'Youngstown State University alumni'), ('Ralph Humphrey', 'wikiPageWikiLink', 'Youngstown, Ohio'), ('Ralph Humphrey', 'wikiPageWikiLink', 'Youngstown State University'), ('Ralph Humphrey', 'training', 'Youngstown State University'), ('Ralph Humphrey', 'training', 'Youngstown State University')]
('Ralph Humphrey', 'RESIDES_IN', 'New York');False;;True;[('Ralph Humphrey', 'DIED_IN', 'New York, New York, U.S.'), ('Ralph Humphrey', 'deathPlace', 'New York, New York, U.S.'), ('Ralph Humphrey', 'DIED_IN', 'New York, New York'), ('Ralph Humphrey', 'deathPlace', 'New York, New York'), ('Ralph Humphrey', 'subject', 'Painters from New York City'), ('Ralph Humphrey', 'wikiPageWikiLink', 'Painters from New York City'), ('Ralph Humphrey', 'wikiPageWikiLink', 'New York, New York')]
('Ralph Humphrey', 'BORN_ON', '14/04/1932');False;;True;[('Ralph Humphrey', 'BORN_ON', '1937'), ('Ralph Humphrey', 'BORN_ON', '1937')]
('Ralph Humphrey', 'DIED_ON', '14/07/1990');True;[('Ralph Humphrey', 'DIED_ON', '1990'), ('Ralph Humphrey', 'DIED_ON', '1990')];True;[('Ralph Humphrey', 'DIED_IN', '1990'), ('Ralph Humphrey', 'DIED_ON', '1990'), ('Ralph Humphrey', 'DIED_IN', '1990'), ('Ralph Humphrey', 'DIED_ON', '1990')]
('Tristan Purifoy', 'BORN_ON', '24/05/1990');True;[('Tristan Purifoy', 'BORN_ON', '1990'), ('Tristan Purifoy', 'BORN_ON', '1990')];True;[('Tristan Purifoy', 'OCCURRED_IN', '1990'), ('Tristan Purifoy', 'OCCURRED_IN', '1990'), ('Tristan Purifoy', 'BORN_IN', '1990'), ('Tristan Purifoy', 'BORN_ON', '1990'), ('Tristan Purifoy', 'BORN_IN', '1990'), ('Tristan Purifoy', 'BORN_ON', '1990')]
