triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Death By Gps', 'NOTED_IN', 'Australia');False;;True;[('death', 'alternative label', 'S')]
('Death By Gps', 'NOTED_IN', 'England');False;;False;
('Death By Gps', 'NOTED_IN', 'Italy');False;;False;
('Death By Gps', 'NOTED_IN', 'Brazil');False;;False;
('Death By Gps', 'RELATED_TO', 'Global Positioning System Technology');False;;True;[('death', 'alternative label', 'S')]
('Death By Gps', 'RELATED_TO', 'Transport Accidental Deaths');False;;True;[('death', 'alternative label', 'S'), ('death', 'label', 'death')]
('Death By Gps', 'RELATED_TO', 'History Of Navigation');False;;True;[('death', 'alternative label', 'S')]
('Death By Gps', 'RELATED_TO', 'Impact Of Automation');False;;False;
('Death By Gps', 'RELATED_TO', '21St Century In Technology');False;;True;[('death', 'alternative label', 'S')]
('Death By Gps', 'RELATED_TO', '21St-Century Missing Person Cases');False;;True;[('death', 'alternative label', 'S')]
('70,000 Character Petition', 'WRITTEN_BY', 'Tenth Panchen Lama');False;;True;[('70,000 Character Petition', 'WRITTEN_BY', 'Choekyi Gyaltsen, 10th Panchen Lama')]
('70,000 Character Petition', 'ADDRESSED_TO', 'Chinese Government');False;;False;
"('70,000 Character Petition', 'DENOUNCES', ""People'S Republic Of China"")";False;;False;
('Tibet Information Network', 'OBTAINED', '70,000 Character Petition');False;;False;
('6Th Tseten Zhabdrung, Jigme Rigpai Lodro', 'CONDUCTED_RESEARCH_IN', 'Amdo');False;;False;
('Robert Barnett', 'TRANSLATED', '70,000 Character Petition');False;;False;
('Ngabo Ngawang Jigme', 'CRITICIZED', '70,000 Character Petition');False;;False;
('70,000 Character Petition', 'ADDRESSED_TO', 'Zhou Enlai');False;;False;
('1932-33 Bezirksliga Bayern', 'PART_OF', 'Bezirksliga Bayern');False;;True;[('Bezirksliga Bayern', 'label', 'Bezirksliga Bayern')]
('Fc Bayern Munich', 'QUALIFIED_FOR', '1933 Southern German Championship');False;;False;
('1. Fc Nürnberg', 'QUALIFIED_FOR', '1933 Southern German Championship');False;;False;
('Spvgg Fürth', 'QUALIFIED_FOR', '1933 Southern German Championship');False;;False;
('Sv 1860 München', 'QUALIFIED_FOR', '1933 Southern German Championship');False;;False;
('Sv 1860 München', 'LOST_TO', 'Fsv Frankfurt');False;;False;
('Sv 1860 München', 'QUALIFIED_FOR', '1933 German Football Championship');False;;False;
('Sv 1860 München', 'LOST_TO', 'Fc Schalke 04');False;;False;
('Bezirksliga Bayern', 'REPLACED_BY', 'Gauliga Bayern');False;;False;
('Ulm Clubs', 'MOVED_TO', 'Gauliga Württemberg');False;;False;
"('Petar Ičko', 'NEGOTIATED', ""Ičko'S Peace"")";False;;False;
('Petar Ičko', 'REPRESENTATIVE', 'Serbian Revolutionaries');False;;False;
('Ottoman Empire', 'AUTONOMY', 'Revolutionary Serbia');False;;False;
('Ottoman Empire', 'WAR', 'Russian Empire');False;;False;
('Serbian Revolutionaries', 'SOUGHT_AID', 'Russian Empire');False;;False;
('Russo-Serbian Alliance Treaty', 'SIGNED_WITH', 'Russian Empire');False;;False;
('Russo-Serbian Alliance Treaty', 'SIGNED_WITH', 'Serbian Revolutionaries');False;;False;
('Ventura Tenario', 'PROFESSION', 'Professional Wrestling');False;;True;[('Ventura Tenario', 'sport', 'professional wrestling')]
('Ventura Tenario', 'MEMBERSHIP', 'United States Army');False;;True;[('Ventura Tenario', 'country of citizenship', 'United States')]
('Jalauka', 'KING', 'Kashmir');False;;True;[('Jalauka', 'description', 'king of Kashmir')]
('Jalauka', 'EXPELLED', 'Malechas');False;;True;[('Jalauka', 'HAS_GENDER', 'male'), ('Jalauka', 'sex or gender', 'male')]
('Jalauka', 'CONQUERED', 'Kannauj');False;;False;
('Jalauka', 'DEVOTED_TO', 'Shiva');False;;False;
('Jalauka', 'DEVOTED_TO', 'Divine Mothers');False;;False;
('Jalauka', 'SPOUSE', 'Isana-Devi');False;;False;
('Jalauka', 'DEFEATED', 'Graeco-Bactrians');False;;False;
('Jalauka', 'RECLAIMED', 'Taxila');False;;False;
('Jalauka', 'PROMOTED', 'Shaivism');False;;False;
('Ashoka', 'FATHER', 'Jalauka');False;;False;
('Rajatarangini', 'MENTIONS', 'Jalauka');False;;False;
('Take A Seat', 'CREATOR', 'Dominic Gill');False;;True;[('Take a Seat', 'creator', 'Heather Rose Lander')]
('Take A Seat', 'FORMAT', 'Film');False;;False;
('Take A Seat', 'FORMAT', 'Book');False;;False;
('Film', 'SHOWN_IN', 'United Kingdom');False;;False;
('Film', 'CATEGORY', 'British Documentary Television Films');False;;True;"[('list of horror films of 2016', 'category related to list', 'Category:2016 horror films'), ('Anil Kapoor filmography', 'is a list of', 'film'), ('Japan Academy Film Prize', ""topic's main category"", 'Category:Japan Academy Film Prize'), ('Japan Academy Film Prize', 'category for recipients of this award', 'Q107795811'), ('66th Berlin International Film Festival', 'Commons category', '2016 Berlin Film Festival'), ('Seattle International Film Festival', ""topic's main category"", 'Category:Seattle International Film Festival'), ('Seattle International Film Festival', 'Commons category', 'Seattle International Film Festival')]"
('Take A Seat', 'RELATED_TO', 'Tandem (Track Cycling)');False;;False;
('Anora Davlyatova', 'PARTICIPANT', '2014 Summer Youth Olympics');False;;False;
('Anora Davlyatova', 'MEDALIST', 'Rhythmic Gymnastics Asian Championships');False;;True;[('Anora Davlyatova', 'HAS_OCCUPATION', 'rhythmic gymnast'), ('Anora Davlyatova', 'occupation', 'rhythmic gymnast'), ('Anora Davlyatova', 'sport', 'rhythmic gymnastics')]
('Jordan Manihera', 'HAS_SURNAME', 'Manihera');False;;True;[('Manihera', 'native label', 'Manihera '), ('Manihera', 'alternative label', 'Manihera (surname)'), ('Manihera', 'label', 'Manihera'), ('Jordan Manihera', 'label', 'Jordan Manihera')]
('Kaine Manihera', 'HAS_SURNAME', 'Manihera');False;;True;[('Manihera', 'native label', 'Manihera '), ('Manihera', 'alternative label', 'Manihera (surname)'), ('Manihera', 'label', 'Manihera'), ('Kaine Manihera', 'label', 'Kaine Manihera')]
"(""Malawi Men'S National Under-18 Basketball Team"", 'GOVERNED_BY', 'Basketball Association Of Malawi')";False;;True;[('Malawi national under-19 basketball team', 'sport', 'basketball'), ('Malawi national under-19 basketball team', 'LOCATED_IN', 'Malawi'), ('Malawi national under-19 basketball team', 'country', 'Malawi')]
"(""Malawi Men'S National Under-18 Basketball Team"", 'PARTICIPATED_IN', '2010 Fiba Africa Under-18 Championship Qualification')";False;;False;
"(""Malawi Men'S National Under-18 Basketball Team"", 'REPRESENTS', 'Malawi')";False;;True;[('Malawi national under-19 basketball team', 'label', 'Malawi national under-19 basketball team'), ('Malawi national under-19 basketball team', 'LOCATED_IN', 'Malawi'), ('Malawi national under-19 basketball team', 'country', 'Malawi')]
('Hundvåg Tunnel', 'LOCATED_ON', 'Norwegian National Road 13');False;;True;[('Hundvåg Tunnel', 'carries', 'Norwegian National Road 13')]
('Hundvåg Tunnel', 'UNDER', 'Byfjorden');False;;False;
('Hundvåg Tunnel', 'CONNECTS', 'Stavanger');False;;True;[('Hundvåg Tunnel', 'LOCATED_IN', 'Stavanger'), ('Hundvåg Tunnel', 'LOCATED_IN', 'Stavanger'), ('Hundvåg Tunnel', 'located in the administrative territorial entity', 'Stavanger')]
('Hundvåg Tunnel', 'CONNECTS', 'Hundvåg');False;;True;[('Hundvåg Tunnel', 'label', 'Hundvåg Tunnel')]
('Hundvåg Tunnel', 'CONNECTS', 'Eiganes Tunnel');False;;False;
('Hundvåg Tunnel', 'EXIT_TO', 'Buøy');False;;False;
('Hundvåg Tunnel', 'NEAR', 'Ryfylke Tunnel');False;;False;
('Ryfylke Tunnel', 'CONNECTS', 'Ryfylke');False;;False;
('Japanese Figure Skater', 'PARTICIPANT', '2012 Winter Youth Olympics');False;;False;
('Japanese Figure Skater', 'MEDALIST', '2014-2015 Japan Junior Championships');False;;False;
('Japanese Figure Skater', 'PARTICIPANT', '2016 World Junior Championships');False;;False;
('Japanese Figure Skater', 'MEDALIST', 'Bavarian Open');False;;False;
('Japanese Figure Skater', 'COMPETITOR', '2019 Winter Universiade');False;;False;
('Darin Swain', 'RELEASED', 'A Change 4 The Better');False;;False;
('Darin Swain', 'ORIGIN', 'Philadelphia');False;;False;
('Carlos Iii Health Institute', 'INTEGRATED_IN', 'Department Of Science And Innovation');False;;False;
('Carlos Iii Health Institute', 'REPORTS_TO', 'Department Of Health');False;;False;
"('William Alexander ""Alexis"" Boling', 'FOUNDER', 'Harmonium Films & Music')";False;;False;
"('William Alexander ""Alexis"" Boling', 'DIRECTOR', 'Movement And Location')";False;;False;
"('William Alexander ""Alexis"" Boling', 'DIRECTOR', 'Mansard Roof')";False;;False;
('Mansard Roof', 'CREATED_FOR', 'Vampire Weekend');False;;True;[('Mansard Roof', 'PERFORMED_BY', 'Vampire Weekend'), ('Mansard Roof', 'performer', 'Vampire Weekend'), ('Mansard Roof', 'PART_OF', 'Vampire Weekend'), ('Mansard Roof', 'part of', 'Vampire Weekend'), ('Mansard Roof', 'description', '2007 single by Vampire Weekend')]
('Sinningia Globulosa', 'FOUND_IN', 'Brazil');False;;False;
('Psittacastis Championella', 'DESCRIBED_BY', 'Lord Walsingham');False;;False;
('Psittacastis Championella', 'FOUND_IN', 'Guatemala');False;;False;
('Raymonde Guyot', 'AWARD_WINNER', 'César Award For Best Editing');False;;False;
('201516 Season', 'PART_OF', 'Belgian Third Divisions');False;;False;
('Mahipetsinhji', 'PLAYED_FOR', 'Delhi');False;;False;
('Mahipetsinhji', 'PLAYED_FOR', 'Services');False;;False;
('200910 Montenegrin Second League', 'PART_OF', 'Montenegrin Second League');False;;True;[('2009–10 Montenegrin Second League', 'sports season of league or competition', 'Montenegrin Second League'), ('2009–10 Montenegrin Second League', 'label', '2009–10 Montenegrin Second League'), ('2009–10 Montenegrin Second League', 'alternative label', '2009-10 Montenegrin Second League')]
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'OFFICER', 'Mamluk Sultanate');False;;False;
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'WARRIOR', 'Sultan Al-Nasir Faraj');False;;False;
('Sultan Al-Nasir Faraj', 'CONFLICT', 'Baalbek');False;;False;
('Sultan Al-Nasir Faraj', 'FLED_TO', 'Damascus');False;;False;
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'REBELLION', 'Amir Shaykh');False;;False;
('Amir Sayf Al-Din Tughan Ibn Abd Allah Al-Nasiri', 'CAPTURED', 'Alexandria');False;;False;
('Channel The Spirits', 'CREATED_BY', 'The Comet Is Coming');False;;True;[('Channel The Spirits', 'PERFORMED_BY', 'The Comet Is Coming'), ('Channel The Spirits', 'performer', 'The Comet Is Coming')]
('Channel The Spirits', 'RELEASED_BY', 'The Leaf Label');True;[('Channel The Spirits', 'RELEASED_BY', 'The Leaf Label')];True;[('Channel The Spirits', 'RELEASED_BY', 'The Leaf Label'), ('Channel The Spirits', 'record label', 'The Leaf Label')]
('East Arlington Village Historic District', 'LISTED_IN', 'National Register Of Historic Places');False;;True;[('East Arlington Village Historic District', 'LISTED_ON', 'National Register of Historic Places listed place'), ('East Arlington Village Historic District', 'heritage designation', 'National Register of Historic Places listed place')]
('East Arlington Village Historic District', 'FEATURES', 'Greek Revival Architecture');False;;False;
('East Arlington Village Historic District', 'FEATURES', 'Queen Anne Architecture');False;;False;
('East Arlington Village Historic District', 'FEATURES', 'Colonial Revival Architecture');False;;False;
"('Yorkshire Diamonds', 'COMPETES_IN', ""Women'S Cricket Super League"")";False;;True;[('Yorkshire Diamonds', 'sport', 'cricket')]
('Yorkshire Diamonds', 'HOME_VENUE', 'Headingley Cricket Ground');False;;True;[('Yorkshire Diamonds', 'HAS_HOME_GROUND', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'home venue', 'Headingley Cricket Ground'), ('Yorkshire Diamonds', 'sport', 'cricket')]
('Yorkshire Diamonds', 'HOME_VENUE', 'Clifton Park, York');False;;False;
('Yorkshire Diamonds', 'PARTNERED_WITH', 'Yorkshire County Cricket Club');False;;True;[('Yorkshire Diamonds', 'sport', 'cricket')]
('Yorkshire Diamonds', 'COACHED_BY', 'Danielle Hazell');False;;False;
('Yorkshire Diamonds', 'CAPTAINED_BY', 'Lauren Winfield');False;;False;
('Yorkshire Diamonds', 'TRANSFORMED_INTO', 'Northern Diamonds');False;;False;
('Norman Savage', 'WORKED_WITH', 'David Lean');False;;False;
"('Norman Savage', 'ASSISTANT_EDITOR', ""Hobson'S Choice"")";False;;False;
('Norman Savage', 'ASSISTANT_EDITOR', 'Lawrence Of Arabia');False;;False;
('Norman Savage', 'EDITOR', 'Doctor Zhivago');False;;False;
"('Norman Savage', 'EDITOR', ""Ryan'S Daughter"")";False;;False;
('Norman Savage', 'EDITOR', 'Lady Caroline Lamb');False;;False;
('Norman Savage', 'NOMINATED_FOR', 'Academy Award For Best Film Editing');True;[('Norman Savage', 'NOMINATED_FOR', 'Academy Award for Best Film Editing')];True;[('Norman Savage', 'NOMINATED_FOR', 'Academy Award for Best Film Editing'), ('Norman Savage', 'nominated for', 'Academy Award for Best Film Editing')]
('Norman Savage', 'NOMINATED_FOR', 'Bafta Award For Best Editing');True;[('Norman Savage', 'NOMINATED_FOR', 'Academy Award for Best Film Editing')];True;[('Norman Savage', 'NOMINATED_FOR', 'Academy Award for Best Film Editing'), ('Norman Savage', 'nominated for', 'Academy Award for Best Film Editing')]
('Norman Savage', 'CAUSE_OF_DEATH', 'Leukemia');False;;True;[('Norman Savage', 'cause of death', 'leukemia')]
('Robert Bolt', 'DIRECTOR', 'Lady Caroline Lamb');False;;False;
('Gonionota Insignata', 'DESCRIBED_BY', 'John Frederick Gates Clarke');False;;False;
('Gonionota Insignata', 'FOUND_IN', 'Ecuador');False;;False;
('José Manuel De Bastos', 'PLAYED_FOR', 'Benfica');False;;True;[('José Bastos', 'PLAYS_FOR', 'S.L. Benfica'), ('José Bastos', 'member of sports team', 'S.L. Benfica')]
('José Manuel De Bastos', 'PLAYED_FOR', 'Beira-Mar');False;;True;[('José Bastos', 'PLAYS_FOR', 'S.C. Beira-Mar'), ('José Bastos', 'member of sports team', 'S.C. Beira-Mar')]
('José Manuel De Bastos', 'PLAYED_FOR', 'Atlético Clube De Portugal');False;;True;[('José Bastos', 'PLAYS_FOR', 'Atlético Clube de Portugal'), ('José Bastos', 'member of sports team', 'Atlético Clube de Portugal'), ('José Bastos', 'HAS_NATIONALITY', 'Portugal'), ('José Bastos', 'country of citizenship', 'Portugal')]
('José Manuel De Bastos', 'MANAGED', 'G.D. Estoril Praia');False;;False;
('José Manuel De Bastos', 'PARTICIPATED_IN', '1950 Latin Cup');False;;False;
('Benfica', 'WON', 'Primeira Divisão');False;;False;
('Benfica', 'WON', 'Taça De Portugal');False;;False;
('1950 Latin Cup', 'VICTORY_OVER', 'Bordeaux');False;;False;
('Mohammed Abdullah Salem', 'PLAYS_FOR', 'Al-Kawkab');False;;True;[('Mohammed Salem', 'PLAYS_FOR', 'Al-Faisaly FC'), ('Mohammed Salem', 'PLAYS_FOR', 'Al Qadsiah FC'), ('Mohammed Salem', 'PLAYS_FOR', 'Al Ittihad FC'), ('Mohammed Salem', 'PLAYS_FOR', 'Al Jabalain')]
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Faisaly Fc');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al-Ittihad Club (Jeddah)');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al-Jabalain Fc');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Qadsiah Fc');False;;True;[('Mohammed Salem', 'PLAYS_FOR', 'Al Qadsiah FC'), ('Mohammed Salem', 'member of sports team', 'Al Qadsiah FC')]
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Shabab Fc (Riyadh)');False;;False;
('Mohammed Abdullah Salem', 'PLAYED_FOR', 'Al Raed Fc');False;;False;
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi Pro League');False;;True;[('Mohammed Salem', 'HAS_NATIONALITY', 'Saudi')]
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi First Division League');False;;True;[('Mohammed Salem', 'HAS_NATIONALITY', 'Saudi')]
('Mohammed Abdullah Salem', 'PARTICIPATED_IN', 'Saudi Second Division');False;;True;[('Mohammed Salem', 'HAS_NATIONALITY', 'Saudi')]
('Nazraeli Press', 'FOUNDED_BY', 'Chris Pichler');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'RUN_BY', 'Alison Crosby');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'FOUNDED_IN', 'Munich, Germany');False;;True;[('Nazraeli Press', 'LOCATED_IN', 'Germany'), ('Nazraeli Press', 'country', 'Germany'), ('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'BASED_IN', 'United States');False;;True;[('Azrael', 'ORIGINATES_FROM', 'United States'), ('Azrael', 'country of origin', 'United States')]
('Nazraeli Press', 'BASED_IN', 'Tucson, Arizona');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'BASED_IN', 'Portland, Oregon');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'BASED_IN', 'Paso Robles, California');False;;True;[('Nazraeli Press', 'HAS_HEADQUARTERS', 'Paso Robles'), ('Nazraeli Press', 'headquarters location', 'Paso Robles'), ('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'HAS_FACILITIES_IN', 'Manchester, England');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'PRODUCES', 'One Picture Book');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'PRODUCES', 'Nz Library');False;;True;[('Azrael', 'MPA film rating', 'R')]
('Nazraeli Press', 'PRODUCES', 'Six By Six');False;;False;
('Opening Dance', 'CHOREOGRAPHER', 'Martha Graham');False;;False;
('Opening Dance', 'MUSIC', 'Norman Lloyd');False;;False;
('Opening Dance', 'PREMIERE_LOCATION', 'Bennington School Of The Dance');False;;False;
('Martha Graham', 'FOUNDER', 'Martha Graham Dance Company');False;;False;
('John Martin', 'CRITIC', 'Opening Dance');False;;False;
"(""Northern Sun Intercollegiate Conference Men'S Basketball Tournament"", 'AUTOMATIC_BID', ""Ncaa Men'S Division Ii Basketball Championship"")";False;;True;"[(""Northern Sun Men's Basketball Tournament"", 'sport', 'basketball')]"
"(""Northern Sun Intercollegiate Conference Men'S Basketball Tournament"", 'CATEGORY', ""Ncaa Division Ii Men'S Basketball Conference Tournaments"")";False;;True;"[(""Northern Sun Men's Basketball Tournament"", 'sport', 'basketball')]"
"(""Northern Sun Intercollegiate Conference Men'S Basketball Tournament"", 'CATEGORY', 'Recurring Sporting Events Established In 2000')";False;;True;"[(""Northern Sun Men's Basketball Tournament"", 'inception', '2000')]"
"(""Women'S Shot Put Event"", 'PART_OF', '1992 European Athletics Indoor Championships')";True;"[(""1992 European Athletics Indoor Championships – women's shot put"", 'PART_OF', '1992 European Athletics Indoor Championships')]";True;"[(""1992 European Athletics Indoor Championships – women's shot put"", 'PART_OF', '1992 European Athletics Indoor Championships'), (""1992 European Athletics Indoor Championships – women's shot put"", 'part of', '1992 European Athletics Indoor Championships'), (""1992 European Athletics Indoor Championships – women's shot put"", 'sport', 'athletics'), (""1992 European Athletics Indoor Championships – women's shot put"", 'OCCURS_ON', '1992'), (""1992 European Athletics Indoor Championships – women's shot put"", 'point in time', '1992'), (""1992 European Athletics Indoor Championships – women's shot put"", 'alternative label', ""1992 European Athletics Indoor Championships - women's shot put""), (""1992 European Athletics Indoor Championships – women's shot put"", 'label', ""1992 European Athletics Indoor Championships – women's shot put"")]"
('Philippa Christian', 'AUTHOR', 'Nanny Confidential');False;;False;
('Philippa Christian', 'FEATURED_ON', 'Australian Television Networks');False;;True;[('Philippa Christian', 'HAS_NATIONALITY', 'Australian'), ('Philippa Christian', 'country of citizenship', 'Australia')]
('Philippa Christian', 'FEATURED_ON', 'American Television Networks');False;;False;
('Philippa Christian', 'FEATURED_ON', 'National Radio');False;;False;
('Philippa Christian', 'FEATURED_ON', 'International Radio');False;;False;
('Lovisa Lindh', 'COMPETES_IN', '800 Metres');False;;True;[('Lovisa Lindh', 'sports discipline competed in', '800 metres')]
('Lovisa Lindh', 'PARTICIPATED_IN', '2016 Iaaf World Indoor Championships');True;[('Lovisa Lindh', 'PARTICIPATED_IN', '2016 IAAF World Indoor Championships')];True;[('Lovisa Lindh', 'PARTICIPATED_IN', '2016 IAAF World Indoor Championships'), ('Lovisa Lindh', 'participant in', '2016 IAAF World Indoor Championships'), ('Lovisa Lindh', 'PARTICIPATED_IN', 'athletics at the 2016 Summer Olympics')]
('Lovisa Lindh', 'PARTICIPATED_IN', '2016 European Championships');False;;True;[('Lovisa Lindh', 'PARTICIPATED_IN', '2016 IAAF World Indoor Championships'), ('Lovisa Lindh', 'PARTICIPATED_IN', 'athletics at the 2016 Summer Olympics')]
('Lovisa Lindh', 'AWARDED', 'Bronze Medal');False;;False;
('Lovisa Lindh', 'BORN_IN', 'Vaxholm Municipality');False;;True;[('Lovisa Lindh', 'BORN_IN', 'Kungälv')]
('Lovisa Lindh', 'PARTICIPATED_IN', '2016 Summer Olympics');True;[('Lovisa Lindh', 'PARTICIPATED_IN', 'athletics at the 2016 Summer Olympics')];True;[('Lovisa Lindh', 'PARTICIPATED_IN', '2016 IAAF World Indoor Championships'), ('Lovisa Lindh', 'PARTICIPATED_IN', 'athletics at the 2016 Summer Olympics'), ('Lovisa Lindh', 'participant in', 'athletics at the 2016 Summer Olympics')]
('Lovisa Lindh', 'ASSOCIATED_WITH', 'Stockholm County');False;;False;
('Palentino', 'WINNER', 'Australian Guineas');False;;False;
('Palentino', 'WINNER', 'Makybe Diva Stakes');False;;False;
('Irma', 'LISTING', '2012 In Irish Music');False;;False;
('Stephanie A. Majewski', 'FACULTY', 'University Of Oregon');False;;True;[('Stephanie A. Majewski', 'WORKS_AT', 'University of Oregon'), ('Stephanie A. Majewski', 'employer', 'University of Oregon')]
('Stephanie A. Majewski', 'RESEARCHER', 'Cern Atlas Experiment');False;;False;
('Stephanie A. Majewski', 'POSTDOCTORAL_RESEARCH_ASSOCIATE', 'Brookhaven National Laboratory');False;;True;[('Stephanie A. Majewski', 'WORKS_AT', 'Brookhaven National Laboratory'), ('Stephanie A. Majewski', 'employer', 'Brookhaven National Laboratory')]
('Stephanie A. Majewski', 'RECIPIENT', 'Early Career Research Program Award');False;;False;
('Early Career Research Program Award', 'SUPPORTED_BY', 'U.S. Department Of Energy');False;;False;
('Stephanie A. Majewski', 'ALUMNI', 'Stanford University');False;;True;[('Stephanie A. Majewski', 'EDUCATED_AT', 'Stanford University'), ('Stephanie A. Majewski', 'educated at', 'Stanford University')]
('Stephanie A. Majewski', 'ALUMNI', 'Grainger College Of Engineering');False;;False;
"(""Johnny Seesaw'S"", 'EVENT_LOCATION', 'National Ski Patrol')";False;;False;
"(""Johnny Seesaw'S"", 'EVENT_LOCATION', ""United States Army'S 10Th Mountain Division"")";False;;True;"[(""Johnny Seesaw's"", 'LOCATED_IN', 'United States'), (""Johnny Seesaw's"", 'country', 'United States')]"
"(""Johnny Seesaw'S"", 'LISTED', 'National Register Of Historic Places')";True;"[(""Johnny Seesaw's"", 'LISTED_ON', 'National Register of Historic Places listed place')]";True;"[(""Johnny Seesaw's"", 'LISTED_ON', 'National Register of Historic Places listed place'), (""Johnny Seesaw's"", 'heritage designation', 'National Register of Historic Places listed place')]"
"(""Johnny Seesaw'S"", 'DELISTED', 'National Register Of Historic Places')";False;;True;"[(""Johnny Seesaw's"", 'LISTED_ON', 'National Register of Historic Places listed place'), (""Johnny Seesaw's"", 'heritage designation', 'National Register of Historic Places listed place')]"
('Sant Feliu', 'CAPTURED', 'King Jaume I Of Aragon');False;;False;
('Sant Feliu', 'NEAR', 'Castell');False;;True;[('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'located in the administrative territorial entity', 'Castellolí')]
('Sant Feliu', 'NEAR', 'Bellveret');False;;False;
('Sant Feliu', 'SITED_ON', 'Ancient Cathedral');False;;False;
('King Jaume I Of Aragon', 'CAPTURED', 'Xàtiva');False;;False;
('Sant Feliu', 'LOCATED_IN', 'Xàtiva');True;[('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva')];True;[('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Spain'), ('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'located in the administrative territorial entity', 'Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'description', 'cultural property in Xàtiva, Spain'), ('Chapel of Sant Feliu, Xàtiva', 'alternative label', 'Church of Sant Feliu, Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'label', 'Chapel of Sant Feliu, Xàtiva'), ('Sant Feliu', 'LOCATED_IN', 'Baix Empordà'), ('Sant Feliu', 'LOCATED_IN', 'Baix Empordà'), ('Sant Feliu', 'LOCATED_IN', 'Spain'), ('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'LOCATED_IN', 'Torroella de Fluvià'), ('Sant Feliu', 'LOCATED_IN', 'Torroella de Fluvià'), ('Sant Feliu', 'LOCATED_IN', 'Caldes de Montbui'), ('Sant Feliu', 'LOCATED_IN', 'Caldes de Montbui')]
('Sant Feliu', 'LOCATED_IN', 'Valencia');False;;True;[('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Spain'), ('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva'), ('Chapel of Sant Feliu, Xàtiva', 'LOCATED_IN', 'Xàtiva'), ('Sant Feliu', 'LOCATED_IN', 'Baix Empordà'), ('Sant Feliu', 'LOCATED_IN', 'Baix Empordà'), ('Sant Feliu', 'LOCATED_IN', 'Spain'), ('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'LOCATED_IN', 'Castellolí'), ('Sant Feliu', 'LOCATED_IN', 'Torroella de Fluvià'), ('Sant Feliu', 'LOCATED_IN', 'Torroella de Fluvià'), ('Sant Feliu', 'LOCATED_IN', 'Caldes de Montbui'), ('Sant Feliu', 'LOCATED_IN', 'Caldes de Montbui')]
